"time","r_11.y","r_22.y","y_11.y","y_22.y","IE_2.y","IE_1.y","IAE_1.y","IAE_2.y"
344,0,1,0.00285964,0.998649,0.637765,-0.423633,28.0956,29.6911
345,0,1,0.00576603,0.994227,0.641756,-0.428409,28.1003,29.6951
346,0,1,0.00336799,0.995445,0.647366,-0.43334,28.1053,29.7007
347,0,1,-0.0012347,1.00009,0.649698,-0.434398,28.1067,29.703
348,0,1,-0.00383297,1.00365,0.647578,-0.431571,28.1095,29.7052
349,0,1,-0.00275974,1.00347,0.643695,-0.427997,28.1131,29.709
350,0,1,0.000314567,1.00053,0.641579,-0.426733,28.1144,29.7112
351,0,1,0.00246324,0.997796,0.642558,-0.428299,28.1159,29.7122
352,0,1,0.00214794,0.997446,0.645163,-0.430809,28.1185,29.7148
353,0,1,0.000161702,0.999241,0.646931,-0.432024,28.1197,29.7166
354,0,1,-0.00152208,1.00126,0.646611,-0.431243,28.1205,29.7172
355,0,1,-0.00160563,1.00182,0.644918,-0.429533,28.1222,29.7189
356,0,1,-0.000370456,1.00078,0.643524,-0.428483,28.1232,29.7202
357,0,1,0.000895241,0.999339,0.643491,-0.428799,28.1236,29.7206
358,0,1,0.00115964,0.998747,0.64455,-0.429927,28.1248,29.7217
359,0,1,0.000427091,0.999299,0.645605,-0.430776,28.1256,29.7227
360,0,1,-0.000491535,1.0003,0.645802,-0.43072,28.1258,29.723
361,0,1,-0.000811585,1.00084,0.645168,-0.430001,28.1266,29.7237
362,0,1,-0.000404449,1.00058,0.644399,-0.429346,28.1272,29.7244
363,0,1,0.00024143,0.99991,0.644147,-0.429272,28.1274,29.7247
364,0,1,0.000550825,0.999458,0.644503,-0.429712,28.1278,29.725
365,0,1,0.000346562,0.999544,0.645046,-0.430197,28.1283,29.7256
366,0,1,-9.38274e-5,0.99998,0.645296,-0.430325,28.1285,29.7258
367,0,1,-0.000362123,1.00034,0.645114,-0.43007,28.1287,29.726
368,0,1,-0.00027857,1.00034,0.644742,-0.429722,28.1291,29.7264
369,0,1,1.23797e-5,1.00007,0.644522,-0.429583,28.1292,29.7266
370,0,1,0.000229814,0.999799,0.6446,-0.429721,28.1293,29.7267
371,0,1,0.000213663,0.99975,0.644847,-0.429962,28.1296,29.727
372,0,1,2.79786e-5,0.999914,0.645026,-0.43009,28.1297,29.7271
373,0,1,-0.000139849,1.00011,0.645008,-0.430025,28.1298,29.7272
374,0,1,-0.000157783,1.00018,0.644849,-0.429862,28.1299,29.7273
375,0,1,-4.4007e-5,1.00008,0.64471,-0.429755,28.1301,29.7275
376,0,1,8.05864e-5,0.999944,0.644698,-0.429778,28.1301,29.7275
377,0,1,0.000112721,0.99988,0.644796,-0.429884,28.1302,29.7276
378,0,1,4.65442e-5,0.999928,0.6449,-0.429969,28.1303,29.7277
379,0,1,-4.28906e-5,1.00002,0.644925,-0.429969,28.1303,29.7277
380,0,1,-7.80702e-5,1.00008,0.644867,-0.429902,28.1304,29.7278
381,0,1,-4.23396e-5,1.00006,0.644792,-0.429837,28.1304,29.7279
382,0,1,1.98873e-5,0.999995,0.644764,-0.429827,28.1305,29.7279
383,0,1,5.24278e-5,0.999949,0.644796,-0.429867,28.1305,29.7279
384,0,1,3.54032e-5,0.999954,0.644848,-0.429914,28.1305,29.728
385,0,1,-6.58076e-6,0.999995,0.644874,-0.429929,28.1306,29.728
386,0,1,-3.40731e-5,1.00003,0.644859,-0.429906,28.1306,29.728
387,0,1,-2.79686e-5,1.00003,0.644824,-0.429873,28.1306,29.7281
388,0,1,-5.42948e-7,1.00001,0.644801,-0.429858,28.1306,29.7281
389,0,1,2.13379e-5,0.999982,0.644807,-0.429869,28.1306,29.7281
390,0,1,2.11612e-5,0.999976,0.64483,-0.429893,28.1307,29.7281
391,0,1,3.88361e-6,0.999991,0.644848,-0.429906,28.1307,29.7281
392,0,1,-1.27693e-5,1.00001,0.644848,-0.429901,28.1307,29.7281
393,0,1,-1.54457e-5,1.00002,0.644833,-0.429885,28.1307,29.7282
394,0,1,-5.02783e-6,1.00001,0.644819,-0.429874,28.1307,29.7282
395,0,1,7.18892e-6,0.999995,0.644817,-0.429876,28.1307,29.7282
396,0,1,1.09171e-5,0.999989,0.644826,-0.429886,28.1307,29.7282
397,0,1,4.98941e-6,0.999993,0.644836,-0.429894,28.1307,29.7282
398,0,1,-3.68614e-6,1,0.644839,-0.429895,28.1307,29.7282
399,0,1,-7.48299e-6,1.00001,0.644834,-0.429889,28.1307,29.7282
400,0,1,-4.39038e-6,1.00001,0.644827,-0.429882,28.1307,29.7282
400,1,1,-4.39038e-6,1.00001,0.644827,-0.429882,28.1307,29.7282
400,1,1,-4.39036e-6,1.00001,0.644827,-0.429882,28.1307,29.7282
400,1,0,-4.39036e-6,1.00001,0.644827,-0.429882,28.1307,29.7282
401,1,0,-0.256991,1.36454,-0.601867,0.912117,29.4727,30.9749
402,1,0,0.716502,0.591821,-1.65689,1.72666,30.2873,32.0299
403,1,0,1.69207,-0.513627,-1.67493,1.4806,30.6037,32.312
404,1,0,1.89267,-0.965883,-0.856968,0.610815,31.4734,33.1299
405,1,0,1.32642,-0.537812,-0.0460348,-0.0415802,32.1258,33.9409
406,1,0,0.619374,0.232346,0.102892,0.00437314,32.3102,34.1645
407,1,0,0.374912,0.646243,-0.386307,0.559048,32.8649,34.6537
408,1,0,0.690091,0.446393,-0.97815,1.06217,33.368,35.2455
409,1,0,1.18751,-0.0714062,-1.17087,1.11748,33.5002,35.4482
410,1,0,1.42451,-0.41838,-0.89547,0.777894,33.8398,35.7236
411,1,0,1.26596,-0.350771,-0.477156,0.404636,34.2131,36.1419
412,1,0,0.926594,-0.0138063,-0.285931,0.307373,34.3268,36.3331
413,1,0,0.720736,0.260811,-0.427126,0.50466,34.5241,36.4749
414,1,0,0.78599,0.264259,-0.713841,0.772428,34.7919,36.7616
415,1,0,1.01034,0.0529162,-0.882096,0.878417,34.8983,36.9298
416,1,0,1.17736,-0.155169,-0.821461,0.772084,35.0046,37.0018
417,1,0,1.16428,-0.192168,-0.630994,0.585883,35.1908,37.1923
418,1,0,1.02099,-0.0654456,-0.493296,0.488058,35.2887,37.33
419,1,0,0.891969,0.0866323,-0.508381,0.538558,35.3419,37.3706
420,1,0,0.8786,0.135357,-0.630692,0.664114,35.4675,37.4929
421,1,0,0.966476,0.0638161,-0.737765,0.746653,35.55,37.6
422,1,0,1.06233,-0.0438018,-0.7462,0.728709,35.5783,37.628
423,1,0,1.08678,-0.0924588,-0.67069,0.646743,35.6602,37.7035
424,1,0,1.03561,-0.0556108,-0.590711,0.581113,35.7259,37.7834
425,1,0,0.966761,0.0182388,-0.572019,0.581412,35.7434,37.8069
426,1,0,0.939858,0.061201,-0.616379,0.633012,35.795,37.8512
427,1,0,0.967538,0.0452183,-0.674103,0.682924,35.8449,37.9089
428,1,0,1.01547,-0.00390162,-0.695521,0.69109,35.8585,37.9307
429,1,0,1.04041,-0.0391429,-0.671208,0.660006,35.8895,37.955
430,1,0,1.02718,-0.0349901,-0.630835,0.623413,35.9261,37.9954
431,1,0,0.99482,-0.0034031,-0.610607,0.612152,35.9382,38.0156
432,1,0,0.973717,0.0240476,-0.622512,0.629816,35.9559,38.0278
433,1,0,0.978507,0.0260308,-0.649896,0.655786,35.9819,38.0552
434,1,0,0.99966,0.00649743,-0.667201,0.667216,35.9933,38.0725
435,1,0,1.01647,-0.0140362,-0.66261,0.65802,36.0025,38.0789
436,1,0,1.01627,-0.0187204,-0.64462,0.640147,36.0204,38.0969
437,1,0,1.00294,-0.00721983,-0.630726,0.629968,36.0306,38.1108
438,1,0,0.990132,0.00761896,-0.631287,0.634047,36.0352,38.1146
439,1,0,0.988113,0.0130487,-0.642695,0.64597,36.0471,38.126
440,1,0,0.996163,0.00672479,-0.653343,0.654368,36.0555,38.1366
441,1,0,1.00556,-0.00366599,-0.654772,0.653208,36.0581,38.1395
442,1,0,1.00841,-0.00882009,-0.647837,0.645515,36.0658,38.1464
443,1,0,1.00382,-0.00570564,-0.639979,0.638946,36.0723,38.1543
444,1,0,0.99714,0.00135052,-0.637765,0.638576,36.0741,38.1567
445,1,0,0.994234,0.00577309,-0.641756,0.643352,36.0788,38.1607
446,1,0,0.996632,0.00455465,-0.647366,0.648283,36.0838,38.1663
447,1,0,1.00123,-8.6968e-5,-0.649698,0.649341,36.0852,38.1687
448,1,0,1.00383,-0.0036453,-0.647578,0.646514,36.088,38.1708
449,1,0,1.00276,-0.00347463,-0.643695,0.64294,36.0916,38.1747
450,1,0,0.999685,-0.00052691,-0.641579,0.641677,36.0929,38.1768
451,1,0,0.997537,0.00220436,-0.642558,0.643243,36.0944,38.1779
452,1,0,0.997852,0.0025542,-0.645163,0.645753,36.097,38.1805
453,1,0,0.999838,0.000758917,-0.646931,0.646968,36.0982,38.1822
454,1,0,1.00152,-0.0012593,-0.646611,0.646186,36.099,38.1828
455,1,0,1.00161,-0.00181715,-0.644918,0.644477,36.1007,38.1845
456,1,0,1.00037,-0.000781454,-0.643524,0.643427,36.1017,38.1859
457,1,0,0.999105,0.000661182,-0.643491,0.643742,36.1021,38.1863
458,1,0,0.99884,0.00125349,-0.64455,0.64487,36.1033,38.1873
459,1,0,0.999573,0.00070128,-0.645605,0.645719,36.1041,38.1884
460,1,0,1.00049,-0.000298439,-0.645802,0.645663,36.1043,38.1887
461,1,0,1.00081,-0.000838286,-0.645168,0.644944,36.1051,38.1893
462,1,0,1.0004,-0.000581357,-0.644399,0.64429,36.1057,38.1901
463,1,0,0.999759,9.03795e-5,-0.644147,0.644216,36.1059,38.1903
464,1,0,0.999449,0.000542333,-0.644503,0.644655,36.1063,38.1907
465,1,0,0.999653,0.0004564,-0.645046,0.645141,36.1068,38.1912
466,1,0,1.00009,1.95547e-5,-0.645296,0.645268,36.107,38.1915
467,1,0,1.00036,-0.000337805,-0.645114,0.645013,36.1072,38.1917
468,1,0,1.00028,-0.000343578,-0.644742,0.644665,36.1076,38.192
469,1,0,0.999988,-6.98083e-5,-0.644522,0.644527,36.1077,38.1923
470,1,0,0.99977,0.000200764,-0.6446,0.644664,36.1078,38.1923
471,1,0,0.999786,0.000249684,-0.644847,0.644906,36.1081,38.1926
472,1,0,0.999972,8.56966e-5,-0.645026,0.645033,36.1082,38.1928
473,1,0,1.00014,-0.000111917,-0.645008,0.644968,36.1083,38.1928
474,1,0,1.00016,-0.000175761,-0.644849,0.644806,36.1084,38.193
475,1,0,1.00004,-8.33152e-5,-0.64471,0.644698,36.1085,38.1931
476,1,0,0.999919,5.64398e-5,-0.644698,0.644721,36.1086,38.1932
477,1,0,0.999887,0.000119985,-0.644796,0.644827,36.1087,38.1933
478,1,0,0.999953,7.24816e-5,-0.6449,0.644913,36.1088,38.1934
479,1,0,1.00004,-2.3363e-5,-0.644925,0.644912,36.1088,38.1934
480,1,0,1.00008,-7.93703e-5,-0.644867,0.644846,36.1089,38.1934
481,1,0,1.00004,-5.88696e-5,-0.644792,0.644781,36.1089,38.1935
482,1,0,0.99998,4.83934e-6,-0.644764,0.64477,36.109,38.1936
483,1,0,0.999948,5.07266e-5,-0.644796,0.64481,36.109,38.1936
484,1,0,0.999965,4.55144e-5,-0.644848,0.644858,36.109,38.1936
485,1,0,1.00001,4.57505e-6,-0.644874,0.644872,36.1091,38.1937
486,1,0,1.00003,-3.11364e-5,-0.644859,0.64485,36.1091,38.1937
487,1,0,1.00003,-3.3836e-5,-0.644824,0.644816,36.1091,38.1937
488,1,0,1,-8.54101e-6,-0.644801,0.644801,36.1091,38.1937
489,1,0,0.999979,1.81521e-5,-0.644807,0.644813,36.1091,38.1937
490,1,0,0.999979,2.4318e-5,-0.64483,0.644836,36.1092,38.1938
491,1,0,0.999996,9.44203e-6,-0.644848,0.644849,36.1092,38.1938
492,1,0,1.00001,-9.83552e-6,-0.644848,0.644844,36.1092,38.1938
493,1,0,1.00002,-1.69401e-5,-0.644833,0.644829,36.1092,38.1938
494,1,0,1.00001,-8.77372e-6,-0.644819,0.644818,36.1092,38.1938
495,1,0,0.999993,4.71681e-6,-0.644817,0.644819,36.1092,38.1938
496,1,0,0.999989,1.14431e-5,-0.644826,0.644829,36.1092,38.1938
497,1,0,0.999995,7.43306e-6,-0.644836,0.644838,36.1092,38.1938
498,1,0,1,-1.72204e-6,-0.644839,0.644838,36.1092,38.1938
499,1,0,1.00001,-7.48455e-6,-0.644834,0.644832,36.1092,38.1939
500,1,0,1,-5.92732e-6,-0.644827,0.644826,36.1092,38.1939
500,1,1,1,-5.92732e-6,-0.644827,0.644826,36.1092,38.1939
500,1,1,1,-5.92729e-6,-0.644827,0.644826,36.1092,38.1939
500,0,1,1,-5.92729e-6,-0.644827,0.644826,36.1092,38.1939
501,0,1,1.25699,-0.364542,0.601867,-0.697174,37.4512,39.4406
502,0,1,0.283498,0.408179,1.65689,-1.51171,38.2658,40.4956
503,0,1,-0.692073,1.51363,1.67493,-1.26565,38.5822,40.7776
504,0,1,-0.892674,1.96588,0.856968,-0.395872,39.4519,41.5956
505,0,1,-0.326423,1.53781,0.0460348,0.256523,40.1043,42.4065
506,0,1,0.380626,0.767654,-0.102892,0.21057,40.2887,42.6301
507,0,1,0.625088,0.353757,0.386307,-0.344105,40.8434,43.1193
508,0,1,0.309909,0.553607,0.97815,-0.847225,41.3465,43.7112
509,0,1,-0.187507,1.07141,1.17087,-0.902534,41.4787,43.9138
510,0,1,-0.424509,1.41838,0.89547,-0.56295,41.8183,44.1892
511,0,1,-0.265962,1.35077,0.477156,-0.189692,42.1916,44.6076
512,0,1,0.0734062,1.01381,0.285931,-0.0924301,42.3053,44.7988
513,0,1,0.279264,0.739189,0.427126,-0.289716,42.5026,44.9405
514,0,1,0.21401,0.735741,0.713841,-0.557484,42.7704,45.2272
515,0,1,-0.0103434,0.947084,0.882096,-0.663474,42.8768,45.3955
516,0,1,-0.177363,1.15517,0.821461,-0.55714,42.9831,45.4674
517,0,1,-0.164281,1.19217,0.630994,-0.37094,43.1693,45.6579
518,0,1,-0.0209933,1.06545,0.493296,-0.273115,43.2672,45.7956
519,0,1,0.108031,0.913368,0.508381,-0.323614,43.3204,45.8362
520,0,1,0.121401,0.864643,0.630692,-0.44917,43.446,45.9586
521,0,1,0.0335236,0.936184,0.737765,-0.531709,43.5285,46.0656
522,0,1,-0.0623302,1.0438,0.7462,-0.513766,43.5568,46.0936
523,0,1,-0.086783,1.09246,0.67069,-0.431799,43.6387,46.1691
524,0,1,-0.0356095,1.05561,0.590711,-0.36617,43.7044,46.2491
525,0,1,0.0332394,0.981761,0.572019,-0.366469,43.7219,46.2725
526,0,1,0.0601423,0.938799,0.616379,-0.418069,43.7735,46.3169
527,0,1,0.0324621,0.954782,0.674103,-0.467981,43.8234,46.3746
528,0,1,-0.0154708,1.0039,0.695521,-0.476147,43.837,46.3963
529,0,1,-0.0404136,1.03914,0.671208,-0.445063,43.868,46.4206
530,0,1,-0.0271804,1.03499,0.630835,-0.408469,43.9046,46.461
531,0,1,0.0051801,1.0034,0.610607,-0.397208,43.9167,46.4812
532,0,1,0.0262835,0.975952,0.622512,-0.414873,43.9344,46.4935
533,0,1,0.0214934,0.973969,0.649896,-0.440843,43.9604,46.5208
534,0,1,0.0003399,0.993503,0.667201,-0.452272,43.9718,46.5382
535,0,1,-0.016473,1.01404,0.66261,-0.443076,43.981,46.5445
536,0,1,-0.0162747,1.01872,0.64462,-0.425204,43.9989,46.5625
537,0,1,-0.00293793,1.00722,0.630726,-0.415024,44.0091,46.5764
538,0,1,0.00986824,0.992381,0.631287,-0.419104,44.0137,46.5802
539,0,1,0.0118871,0.986951,0.642695,-0.431027,44.0256,46.5916
540,0,1,0.00383743,0.993275,0.653343,-0.439425,44.034,46.6023
541,0,1,-0.00556388,1.00367,0.654772,-0.438265,44.0366,46.6051
542,0,1,-0.00840722,1.00882,0.647837,-0.430572,44.0443,46.612
543,0,1,-0.00382064,1.00571,0.639979,-0.424003,44.0508,46.6199
544,0,1,0.00285964,0.998649,0.637765,-0.423633,44.0526,46.6224
545,0,1,0.00576603,0.994227,0.641756,-0.428409,44.0573,46.6264
546,0,1,0.00336799,0.995445,0.647366,-0.43334,44.0623,46.632
547,0,1,-0.0012347,1.00009,0.649698,-0.434398,44.0637,46.6343
548,0,1,-0.00383298,1.00365,0.647578,-0.431571,44.0665,46.6364
549,0,1,-0.00275974,1.00347,0.643695,-0.427997,44.0701,46.6403
550,0,1,0.000314569,1.00053,0.641579,-0.426733,44.0714,46.6424
551,0,1,0.00246324,0.997796,0.642558,-0.428299,44.0729,46.6435
552,0,1,0.00214794,0.997446,0.645163,-0.430809,44.0755,46.6461
553,0,1,0.000161701,0.999241,0.646931,-0.432024,44.0767,46.6479
554,0,1,-0.00152209,1.00126,0.646611,-0.431243,44.0775,46.6484
555,0,1,-0.00160563,1.00182,0.644918,-0.429533,44.0792,46.6501
556,0,1,-0.000370455,1.00078,0.643524,-0.428483,44.0802,46.6515
557,0,1,0.000895243,0.999339,0.643491,-0.428799,44.0806,46.6519
558,0,1,0.00115964,0.998747,0.64455,-0.429927,44.0818,46.653
559,0,1,0.000427091,0.999299,0.645605,-0.430776,44.0826,46.654
560,0,1,-0.000491535,1.0003,0.645802,-0.43072,44.0828,46.6543
561,0,1,-0.000811585,1.00084,0.645168,-0.430001,44.0836,46.6549
562,0,1,-0.000404449,1.00058,0.644399,-0.429346,44.0842,46.6557
563,0,1,0.000241431,0.99991,0.644147,-0.429272,44.0844,46.656
564,0,1,0.000550825,0.999458,0.644503,-0.429712,44.0848,46.6563
565,0,1,0.000346562,0.999544,0.645046,-0.430197,44.0853,46.6569
566,0,1,-9.38285e-5,0.99998,0.645296,-0.430325,44.0855,46.6571
567,0,1,-0.000362124,1.00034,0.645114,-0.43007,44.0857,46.6573
568,0,1,-0.000278569,1.00034,0.644742,-0.429722,44.0861,46.6577
569,0,1,1.23802e-5,1.00007,0.644522,-0.429583,44.0862,46.6579
570,0,1,0.000229814,0.999799,0.6446,-0.429721,44.0863,46.658
571,0,1,0.000213662,0.99975,0.644847,-0.429962,44.0866,46.6582
572,0,1,2.79782e-5,0.999914,0.645026,-0.43009,44.0867,46.6584
573,0,1,-0.000139848,1.00011,0.645008,-0.430025,44.0868,46.6585
574,0,1,-0.000157782,1.00018,0.644849,-0.429862,44.0869,46.6586
575,0,1,-4.40062e-5,1.00008,0.64471,-0.429755,44.0871,46.6588
576,0,1,8.05855e-5,0.999944,0.644698,-0.429778,44.0871,46.6588
577,0,1,0.000112719,0.99988,0.644796,-0.429884,44.0872,46.6589
578,0,1,4.65435e-5,0.999928,0.6449,-0.429969,44.0873,46.659
579,0,1,-4.28895e-5,1.00002,0.644925,-0.429969,44.0873,46.659
580,0,1,-7.80689e-5,1.00008,0.644867,-0.429902,44.0874,46.6591
581,0,1,-4.23393e-5,1.00006,0.644792,-0.429837,44.0874,46.6592
582,0,1,1.98861e-5,0.999995,0.644764,-0.429827,44.0875,46.6592
583,0,1,5.24263e-5,0.999949,0.644796,-0.429867,44.0875,46.6592
584,0,1,3.5403e-5,0.999954,0.644848,-0.429914,44.0875,46.6593
585,0,1,-6.58064e-6,0.999995,0.644874,-0.429929,44.0876,46.6593
586,0,1,-3.40727e-5,1.00003,0.644859,-0.429906,44.0876,46.6593
587,0,1,-2.79684e-5,1.00003,0.644824,-0.429873,44.0876,46.6594
588,0,1,-5.42824e-7,1.00001,0.644801,-0.429858,44.0876,46.6594
589,0,1,2.13381e-5,0.999982,0.644807,-0.429869,44.0876,46.6594
590,0,1,2.11615e-5,0.999976,0.64483,-0.429893,44.0877,46.6594
591,0,1,3.88334e-6,0.999991,0.644848,-0.429906,44.0877,46.6594
592,0,1,-1.27694e-5,1.00001,0.644848,-0.429901,44.0877,46.6594
593,0,1,-1.5446e-5,1.00002,0.644833,-0.429885,44.0877,46.6594
594,0,1,-5.02747e-6,1.00001,0.644819,-0.429874,44.0877,46.6595
595,0,1,7.18973e-6,0.999995,0.644817,-0.429876,44.0877,46.6595
596,0,1,1.09175e-5,0.999989,0.644826,-0.429886,44.0877,46.6595
597,0,1,4.98929e-6,0.999993,0.644836,-0.429894,44.0877,46.6595
598,0,1,-3.68662e-6,1,0.644839,-0.429895,44.0877,46.6595
599,0,1,-7.48328e-6,1.00001,0.644834,-0.429889,44.0877,46.6595
600,0,1,-4.39034e-6,1.00001,0.644827,-0.429882,44.0877,46.6595
600,1,1,-4.39034e-6,1.00001,0.644827,-0.429882,44.0877,46.6595
600,1,1,-4.39032e-6,1.00001,0.644827,-0.429882,44.0877,46.6595
600,1,0,-4.39032e-6,1.00001,0.644827,-0.429882,44.0877,46.6595
601,1,0,-0.256991,1.36454,-0.601867,0.912117,45.4297,47.9062
602,1,0,0.716502,0.591821,-1.65689,1.72666,46.2443,48.9612
603,1,0,1.69207,-0.513627,-1.67493,1.4806,46.5607,49.2432
604,1,0,1.89267,-0.965883,-0.856968,0.610815,47.4304,50.0612
605,1,0,1.32642,-0.537812,-0.0460348,-0.0415802,48.0828,50.8721
606,1,0,0.619374,0.232346,0.102892,0.00437314,48.2672,51.0958
607,1,0,0.374912,0.646243,-0.386307,0.559048,48.8219,51.585
608,1,0,0.690091,0.446393,-0.97815,1.06217,49.325,52.1768
609,1,0,1.18751,-0.0714062,-1.17087,1.11748,49.4572,52.3795
610,1,0,1.42451,-0.41838,-0.89547,0.777894,49.7968,52.6549
611,1,0,1.26596,-0.350771,-0.477156,0.404636,50.1701,53.0732
612,1,0,0.926594,-0.0138063,-0.285931,0.307373,50.2838,53.2644
613,1,0,0.720736,0.260811,-0.427126,0.50466,50.4811,53.4061
614,1,0,0.78599,0.264259,-0.713841,0.772428,50.7489,53.6929
615,1,0,1.01034,0.0529162,-0.882096,0.878417,50.8553,53.8611
616,1,0,1.17736,-0.155169,-0.821461,0.772084,50.9616,53.9331
617,1,0,1.16428,-0.192168,-0.630994,0.585883,51.1478,54.1235
618,1,0,1.02099,-0.0654456,-0.493296,0.488058,51.2457,54.2612
619,1,0,0.891969,0.0866323,-0.508381,0.538558,51.2989,54.3019
620,1,0,0.8786,0.135357,-0.630692,0.664114,51.4245,54.4242
621,1,0,0.966476,0.0638161,-0.737765,0.746653,51.507,54.5313
622,1,0,1.06233,-0.0438018,-0.7462,0.728709,51.5353,54.5592
623,1,0,1.08678,-0.0924588,-0.67069,0.646743,51.6172,54.6348
624,1,0,1.03561,-0.0556108,-0.590711,0.581113,51.6829,54.7147
625,1,0,0.966761,0.0182388,-0.572019,0.581412,51.7004,54.7381
626,1,0,0.939858,0.061201,-0.616379,0.633012,51.752,54.7825
627,1,0,0.967538,0.0452183,-0.674103,0.682924,51.8019,54.8402
628,1,0,1.01547,-0.00390162,-0.695521,0.69109,51.8155,54.862
629,1,0,1.04041,-0.0391429,-0.671208,0.660006,51.8465,54.8863
630,1,0,1.02718,-0.0349901,-0.630835,0.623413,51.8831,54.9266
631,1,0,0.99482,-0.0034031,-0.610607,0.612152,51.8952,54.9469
632,1,0,0.973717,0.0240476,-0.622512,0.629816,51.9129,54.9591
633,1,0,0.978507,0.0260308,-0.649896,0.655786,51.9389,54.9865
634,1,0,0.99966,0.00649743,-0.667201,0.667216,51.9503,55.0038
635,1,0,1.01647,-0.0140362,-0.66261,0.65802,51.9595,55.0102
636,1,0,1.01627,-0.0187204,-0.64462,0.640147,51.9774,55.0282
637,1,0,1.00294,-0.00721983,-0.630726,0.629968,51.9876,55.0421
638,1,0,0.990132,0.00761896,-0.631287,0.634047,51.9922,55.0459
639,1,0,0.988113,0.0130487,-0.642695,0.64597,52.0041,55.0573
640,1,0,0.996163,0.00672479,-0.653343,0.654368,52.0125,55.0679
641,1,0,1.00556,-0.00366598,-0.654772,0.653208,52.0151,55.0708
642,1,0,1.00841,-0.00882009,-0.647837,0.645515,52.0228,55.0777
643,1,0,1.00382,-0.00570563,-0.639979,0.638946,52.0293,55.0855
644,1,0,0.99714,0.00135052,-0.637765,0.638576,52.0311,55.088
645,1,0,0.994234,0.00577308,-0.641756,0.643352,52.0358,55.092
646,1,0,0.996632,0.00455465,-0.647366,0.648283,52.0408,55.0976
647,1,0,1.00123,-8.69671e-5,-0.649698,0.649341,52.0422,55.1
648,1,0,1.00383,-0.00364529,-0.647578,0.646514,52.045,55.1021
649,1,0,1.00276,-0.00347463,-0.643695,0.64294,52.0486,55.106
650,1,0,0.999685,-0.00052691,-0.641579,0.641677,52.0499,55.1081
651,1,0,0.997537,0.00220436,-0.642558,0.643243,52.0514,55.1091
652,1,0,0.997852,0.0025542,-0.645163,0.645753,52.054,55.1117
653,1,0,0.999838,0.000758916,-0.646931,0.646968,52.0552,55.1135
654,1,0,1.00152,-0.00125931,-0.646611,0.646186,52.056,55.1141
655,1,0,1.00161,-0.00181715,-0.644918,0.644477,52.0577,55.1158
656,1,0,1.00037,-0.000781454,-0.643524,0.643427,52.0587,55.1172
657,1,0,0.999105,0.000661183,-0.643491,0.643742,52.0591,55.1175
658,1,0,0.99884,0.00125349,-0.64455,0.64487,52.0603,55.1186
659,1,0,0.999573,0.00070128,-0.645605,0.645719,52.0611,55.1197
660,1,0,1.00049,-0.000298439,-0.645802,0.645663,52.0613,55.1199
661,1,0,1.00081,-0.000838285,-0.645168,0.644944,52.0621,55.1206
662,1,0,1.0004,-0.000581357,-0.644399,0.64429,52.0627,55.1213
663,1,0,0.999759,9.03782e-5,-0.644147,0.644216,52.0629,55.1216
664,1,0,0.999449,0.000542331,-0.644503,0.644655,52.0633,55.122
665,1,0,0.999653,0.000456399,-0.645046,0.645141,52.0638,55.1225
666,1,0,1.00009,1.95554e-5,-0.645296,0.645268,52.064,55.1228
667,1,0,1.00036,-0.000337803,-0.645114,0.645013,52.0642,55.1229
668,1,0,1.00028,-0.000343577,-0.644742,0.644665,52.0646,55.1233
669,1,0,0.999988,-6.98084e-5,-0.644522,0.644527,52.0647,55.1235
670,1,0,0.99977,0.000200762,-0.6446,0.644664,52.0648,55.1236
671,1,0,0.999786,0.000249683,-0.644847,0.644906,52.0651,55.1239
672,1,0,0.999972,8.56965e-5,-0.645026,0.645033,52.0652,55.1241
673,1,0,1.00014,-0.000111917,-0.645008,0.644968,52.0653,55.1241
674,1,0,1.00016,-0.000175761,-0.644849,0.644806,52.0654,55.1243
675,1,0,1.00004,-8.33152e-5,-0.64471,0.644698,52.0656,55.1244
676,1,0,0.999919,5.64393e-5,-0.644698,0.644721,52.0656,55.1244
677,1,0,0.999887,0.000119984,-0.644796,0.644827,52.0657,55.1245
678,1,0,0.999953,7.24813e-5,-0.6449,0.644913,52.0658,55.1246
679,1,0,1.00004,-2.33626e-5,-0.644925,0.644912,52.0658,55.1247
680,1,0,1.00008,-7.93696e-5,-0.644867,0.644846,52.0659,55.1247
681,1,0,1.00004,-5.88694e-5,-0.644792,0.644781,52.0659,55.1248
682,1,0,0.99998,4.83879e-6,-0.644764,0.64477,52.066,55.1248
683,1,0,0.999948,5.07261e-5,-0.644796,0.64481,52.066,55.1249
684,1,0,0.999965,4.55142e-5,-0.644848,0.644858,52.066,55.1249
685,1,0,1.00001,4.5751e-6,-0.644874,0.644872,52.0661,55.1249
686,1,0,1.00003,-3.11364e-5,-0.644859,0.64485,52.0661,55.125
687,1,0,1.00003,-3.38356e-5,-0.644824,0.644816,52.0661,55.125
688,1,0,1,-8.54096e-6,-0.644801,0.644801,52.0661,55.125
689,1,0,0.999979,1.81516e-5,-0.644807,0.644813,52.0661,55.125
690,1,0,0.999979,2.43174e-5,-0.64483,0.644836,52.0662,55.1251
691,1,0,0.999996,9.44169e-6,-0.644848,0.644849,52.0662,55.1251
692,1,0,1.00001,-9.83491e-6,-0.644848,0.644844,52.0662,55.1251
693,1,0,1.00002,-1.69391e-5,-0.644833,0.644829,52.0662,55.1251
