"time","G_11.y","G_22.y","IAE_1.y","IAE_2.y","IE_1.y","IE_2.y","r_11.y","r_22.y"
745,5.14472e-18,1,2.66952,2.33583,-2.93741e-16,0.214943,0,1
746,2.69457e-18,1,2.66952,2.33583,-2.90293e-16,0.214943,0,1
747,2.44421e-19,1,2.66952,2.33583,-2.86844e-16,0.214943,0,1
748,-2.20573e-18,1,2.66952,2.33583,-2.83395e-16,0.214943,0,1
749,-3.40199e-18,1,2.66952,2.33583,-2.81599e-16,0.214943,0,1
750,-3.30709e-18,1,2.66952,2.33583,-2.81506e-16,0.214943,0,1
751,-3.21218e-18,1,2.66952,2.33583,-2.81412e-16,0.214943,0,1
752,-3.11728e-18,1,2.66952,2.33583,-2.81319e-16,0.214943,0,1
753,-3.02237e-18,1,2.66952,2.33583,-2.81225e-16,0.214943,0,1
754,-2.92747e-18,1,2.66952,2.33583,-2.81132e-16,0.214943,0,1
755,-2.83256e-18,1,2.66952,2.33583,-2.81039e-16,0.214943,0,1
756,-2.73766e-18,1,2.66952,2.33583,-2.80945e-16,0.214943,0,1
757,-2.64275e-18,1,2.66952,2.33583,-2.80852e-16,0.214943,0,1
758,-2.54785e-18,1,2.66952,2.33583,-2.80758e-16,0.214943,0,1
759,-2.45294e-18,1,2.66952,2.33583,-2.80665e-16,0.214943,0,1
760,-2.35804e-18,1,2.66952,2.33583,-2.80571e-16,0.214943,0,1
761,-2.26313e-18,1,2.66952,2.33583,-2.80478e-16,0.214943,0,1
762,-2.16823e-18,1,2.66952,2.33583,-2.80384e-16,0.214943,0,1
763,-2.07332e-18,1,2.66952,2.33583,-2.80291e-16,0.214943,0,1
764,-1.97842e-18,1,2.66952,2.33583,-2.80197e-16,0.214943,0,1
765,-1.88351e-18,1,2.66952,2.33583,-2.80104e-16,0.214943,0,1
766,-1.78861e-18,1,2.66952,2.33583,-2.8001e-16,0.214943,0,1
767,-1.69371e-18,1,2.66952,2.33583,-2.79917e-16,0.214943,0,1
768,-1.5988e-18,1,2.66952,2.33583,-2.79823e-16,0.214943,0,1
769,-1.5039e-18,1,2.66952,2.33583,-2.7973e-16,0.214943,0,1
770,-1.40899e-18,1,2.66952,2.33583,-2.79636e-16,0.214943,0,1
771,-1.31409e-18,1,2.66952,2.33583,-2.79543e-16,0.214943,0,1
772,-1.21918e-18,1,2.66952,2.33583,-2.79449e-16,0.214943,0,1
773,-1.12428e-18,1,2.66952,2.33583,-2.79356e-16,0.214943,0,1
774,-1.02937e-18,1,2.66952,2.33583,-2.79262e-16,0.214943,0,1
775,-9.34468e-19,1,2.66952,2.33583,-2.79169e-16,0.214943,0,1
776,-8.39563e-19,1,2.66952,2.33583,-2.79075e-16,0.214943,0,1
777,-7.44658e-19,1,2.66952,2.33583,-2.78982e-16,0.214943,0,1
778,-6.49754e-19,1,2.66952,2.33583,-2.78888e-16,0.214943,0,1
779,-5.54849e-19,1,2.66952,2.33583,-2.78795e-16,0.214943,0,1
780,-4.59944e-19,1,2.66952,2.33583,-2.78702e-16,0.214943,0,1
781,-3.65039e-19,1,2.66952,2.33583,-2.78608e-16,0.214943,0,1
782,-2.70135e-19,1,2.66952,2.33583,-2.78515e-16,0.214943,0,1
783,-1.7523e-19,1,2.66952,2.33583,-2.78421e-16,0.214943,0,1
784,-9.32979e-20,1,2.66952,2.33583,-2.7834e-16,0.214943,0,1
785,-9.1987e-20,1,2.66952,2.33583,-2.7834e-16,0.214943,0,1
786,-9.06762e-20,1,2.66952,2.33583,-2.78339e-16,0.214943,0,1
787,-8.93654e-20,1,2.66952,2.33583,-2.78338e-16,0.214943,0,1
788,-8.80545e-20,1,2.66952,2.33583,-2.78337e-16,0.214943,0,1
789,-8.67437e-20,1,2.66952,2.33583,-2.78336e-16,0.214943,0,1
790,-8.54329e-20,1,2.66952,2.33583,-2.78336e-16,0.214943,0,1
791,-8.4122e-20,1,2.66952,2.33583,-2.78335e-16,0.214943,0,1
792,-8.28112e-20,1,2.66952,2.33583,-2.78334e-16,0.214943,0,1
793,-8.15004e-20,1,2.66952,2.33583,-2.78333e-16,0.214943,0,1
794,-8.01895e-20,1,2.66952,2.33583,-2.78333e-16,0.214943,0,1
795,-7.88787e-20,1,2.66952,2.33583,-2.78332e-16,0.214943,0,1
796,-7.75679e-20,1,2.66952,2.33583,-2.78331e-16,0.214943,0,1
797,-7.6257e-20,1,2.66952,2.33583,-2.7833e-16,0.214943,0,1
798,-7.49462e-20,1,2.66952,2.33583,-2.78329e-16,0.214943,0,1
799,-7.36354e-20,1,2.66952,2.33583,-2.78329e-16,0.214943,0,1
800,-7.23245e-20,1,2.66952,2.33583,-2.78328e-16,0.214943,0,1
800,-7.23245e-20,1,2.66952,2.33583,-2.78328e-16,0.214943,1,1
800,-7.23245e-20,1,2.66952,2.33583,-2.78328e-16,0.214943,1,1
