"time","IAE_1.y","IAE_2.y","IE_1.y","IE_2.y","r_11.y","r_22.y","y_11.y","y_22.y"
336,18.6664,13.9998,0.000166748,4.66647,0,1,4.73186e-5,0.999953
337,18.6664,13.9998,0.000125551,4.66651,0,1,3.5628e-5,0.999964
338,18.6665,13.9998,9.45319e-5,4.66655,0,1,2.68256e-5,0.999973
339,18.6665,13.9998,7.11767e-5,4.66657,0,1,2.0198e-5,0.99998
340,18.6665,13.9999,5.35917e-5,4.66659,0,1,1.52079e-5,0.999985
341,18.6665,13.9999,4.03513e-5,4.6666,0,1,1.14506e-5,0.999989
342,18.6665,13.9999,3.03821e-5,4.66661,0,1,8.62163e-6,0.999991
343,18.6665,13.9999,2.28759e-5,4.66662,0,1,6.49156e-6,0.999994
344,18.6665,13.9999,1.72242e-5,4.66662,0,1,4.88775e-6,0.999995
345,18.6665,13.9999,1.29688e-5,4.66663,0,1,3.68018e-6,0.999996
346,18.6666,13.9999,9.76469e-6,4.66663,0,1,2.77096e-6,0.999997
347,18.6666,13.9999,7.35222e-6,4.66663,0,1,2.08636e-6,0.999998
348,18.6666,13.9999,5.53578e-6,4.66663,0,1,1.57091e-6,0.999998
349,18.6666,13.9999,4.16811e-6,4.66664,0,1,1.1828e-6,0.999999
350,18.6666,13.9999,3.13833e-6,4.66664,0,1,8.90574e-7,0.999999
351,18.6666,13.9999,2.36297e-6,4.66664,0,1,6.70549e-7,0.999999
352,18.6666,13.9999,1.77919e-6,4.66664,0,1,5.04885e-7,0.999999
353,18.6666,13.9999,1.33967e-6,4.66664,0,1,3.80161e-7,1
354,18.6666,13.9999,1.00875e-6,4.66664,0,1,2.86254e-7,1
355,18.6666,13.9999,7.59574e-7,4.66664,0,1,2.15545e-7,1
356,18.6666,13.9999,5.7195e-7,4.66664,0,1,1.62303e-7,1
357,18.6666,13.9999,4.30671e-7,4.66664,0,1,1.22212e-7,1
358,18.6666,13.9999,3.24294e-7,4.66664,0,1,9.20249e-8,1
359,18.6666,13.9999,2.44192e-7,4.66664,0,1,6.92942e-8,1
360,18.6666,13.9999,1.83873e-7,4.66664,0,1,5.21779e-8,1
361,18.6666,13.9999,1.38455e-7,4.66664,0,1,3.92895e-8,1
362,18.6666,13.9999,1.04256e-7,4.66664,0,1,2.95847e-8,1
363,18.6666,13.9999,7.85039e-8,4.66664,0,1,2.22771e-8,1
364,18.6666,13.9999,5.91126e-8,4.66664,0,1,1.67744e-8,1
365,18.6666,13.9999,4.45113e-8,4.66664,0,1,1.2631e-8,1
366,18.6666,13.9999,3.35181e-8,4.66664,0,1,9.51164e-9,1
367,18.6666,13.9999,2.52499e-8,4.66664,0,1,7.1679e-9,1
368,18.6666,13.9999,1.90351e-8,4.66664,0,1,5.4081e-9,1
369,18.6666,13.9999,1.43447e-8,4.66664,0,1,4.08437e-9,1
370,18.6666,13.9999,1.07888e-8,4.66664,0,1,3.12472e-9,1
371,18.6666,13.9999,8.07187e-9,4.66664,0,1,2.41469e-9,1
372,18.6666,13.9999,5.98583e-9,4.66664,0,1,1.82432e-9,1
373,18.6666,13.9999,4.4115e-9,4.66664,0,1,1.34457e-9,1
374,18.6666,13.9999,3.26005e-9,4.66664,0,1,9.47677e-10,1
375,18.6666,13.9999,2.45828e-9,4.66664,0,1,6.52213e-10,1
376,18.6666,13.9999,1.90786e-9,4.66664,0,1,4.6936e-10,1
377,18.6666,13.9999,1.5003e-9,4.66664,0,1,4.04682e-10,1
378,18.6666,13.9999,1.13211e-9,4.66664,0,1,3.97723e-10,1
379,18.6666,13.9999,8.11477e-10,4.66664,0,1,3.48868e-10,1
380,18.6666,13.9999,5.43849e-10,4.66664,0,1,2.22832e-10,1
381,18.6666,13.9999,3.60301e-10,4.66664,0,1,1.27712e-10,1
382,18.6666,13.9999,2.39233e-10,4.66664,0,1,7.00577e-11,1
383,18.6666,13.9999,1.73651e-10,4.66664,0,1,3.67377e-11,1
384,18.6666,13.9999,1.4259e-10,4.66664,0,1,1.64315e-11,1
385,18.6666,13.9999,1.27376e-10,4.66664,0,1,8.2041e-12,1
386,18.6666,13.9999,1.22756e-10,4.66664,0,1,9.40026e-12,1
387,18.6666,13.9999,1.1483e-10,4.66664,0,1,1.20099e-11,1
388,18.6666,13.9999,1.01107e-10,4.66664,0,1,1.37865e-11,1
389,18.6666,13.9999,8.54062e-11,4.66664,0,1,1.46059e-11,1
390,18.6666,13.9999,6.97053e-11,4.66664,0,1,1.54248e-11,1
391,18.6666,13.9999,5.9471e-11,4.66664,0,1,1.39424e-11,1
392,18.6666,13.9999,5.20124e-11,4.66664,0,1,1.1291e-11,1
393,18.6666,13.9999,4.45539e-11,4.66664,0,1,8.63976e-12,1
394,18.6666,13.9999,3.84678e-11,4.66664,0,1,6.57563e-12,1
395,18.6666,13.9999,3.3485e-11,4.66664,0,1,4.9829e-12,1
396,18.6666,13.9999,2.91474e-11,4.66664,0,1,4.77507e-12,1
397,18.6666,13.9999,2.48098e-11,4.66664,0,1,4.56768e-12,1
398,18.6666,13.9999,2.04723e-11,4.66664,0,1,4.36051e-12,1
399,18.6666,13.9999,1.67751e-11,4.66664,0,1,3.92553e-12,1
400,18.6666,13.9999,1.36216e-11,4.66664,0,1,3.46945e-12,1
400,18.6666,13.9999,1.36216e-11,4.66664,1,1,3.46945e-12,1
400,18.6666,13.9999,1.80386e-11,4.66664,1,1,1.56541e-13,1
400,18.6666,13.9999,1.80386e-11,4.66664,1,0,1.56541e-13,1
401,19.7755,15.1089,1.10897,3.55767,1,0,-0.0624794,1.06248
402,20.6997,16.033,2.03312,2.63352,1,0,0.212751,0.787249
403,21.3724,16.7058,2.70586,1.96078,1,0,0.42878,0.57122
404,21.8642,17.1976,3.19767,1.46897,1,0,0.578704,0.421296
405,22.2293,17.5626,3.5627,1.10394,1,0,0.685543,0.314457
406,22.5025,17.8359,3.83598,0.830656,1,0,0.763989,0.236011
407,22.7079,18.0413,4.04134,0.625302,1,0,0.822489,0.177511
408,22.8624,18.1958,4.19586,0.470784,1,0,0.86639,0.13361
409,22.9787,18.3121,4.31218,0.354465,1,0,0.899409,0.100591
410,23.0663,18.3997,4.39975,0.266889,1,0,0.924264,0.0757364
411,23.1322,18.4656,4.46569,0.20095,1,0,0.942976,0.0570244
412,23.1819,18.5153,4.51534,0.151303,1,0,0.957064,0.0429357
413,23.2193,18.5526,4.55272,0.113922,1,0,0.967672,0.0323279
414,23.2474,18.5808,4.58086,0.0857759,1,0,0.975659,0.0243409
415,23.2686,18.602,4.60206,0.0645839,1,0,0.981673,0.0183272
416,23.2846,18.6179,4.61801,0.0486276,1,0,0.986201,0.0137992
417,23.2966,18.6299,4.63003,0.0366135,1,0,0.98961,0.0103899
418,23.3056,18.639,4.63907,0.0275677,1,0,0.992177,0.00782298
419,23.3124,18.6458,4.64588,0.0207568,1,0,0.99411,0.00589021
420,23.3176,18.6509,4.65101,0.0156285,1,0,0.995565,0.00443496
421,23.3214,18.6548,4.65487,0.0117673,1,0,0.996661,0.00333925
422,23.3243,18.6577,4.65778,0.00886005,1,0,0.997486,0.00251424
423,23.3265,18.6599,4.65997,0.00667106,1,0,0.998107,0.00189307
424,23.3282,18.6615,4.66162,0.00502289,1,0,0.998575,0.00142536
425,23.3294,18.6628,4.66286,0.00378192,1,0,0.998927,0.00107321
426,23.3304,18.6637,4.66379,0.00284755,1,0,0.999192,0.000808059
427,23.3311,18.6644,4.6645,0.00214403,1,0,0.999392,0.000608418
428,23.3316,18.6649,4.66503,0.00161432,1,0,0.999542,0.0004581
429,23.332,18.6653,4.66542,0.00121548,1,0,0.999655,0.000344921
430,23.3323,18.6656,4.66572,0.000915181,1,0,0.99974,0.000259704
431,23.3325,18.6659,4.66595,0.000689074,1,0,0.999804,0.000195541
432,23.3327,18.666,4.66612,0.00051883,1,0,0.999853,0.00014723
433,23.3328,18.6662,4.66625,0.000390646,1,0,0.999889,0.000110855
434,23.3329,18.6663,4.66635,0.000294132,1,0,0.999917,8.34669e-5
435,23.333,18.6663,4.66642,0.000221463,1,0,0.999937,6.28454e-5
436,23.333,18.6664,4.66647,0.000166748,1,0,0.999953,4.73187e-5
437,23.3331,18.6664,4.66651,0.000125551,1,0,0.999964,3.5628e-5
438,23.3331,18.6665,4.66655,9.45321e-5,1,0,0.999973,2.68257e-5
439,23.3331,18.6665,4.66657,7.11768e-5,1,0,0.99998,2.01981e-5
440,23.3331,18.6665,4.66659,5.35917e-5,1,0,0.999985,1.52079e-5
441,23.3332,18.6665,4.6666,4.03512e-5,1,0,0.999989,1.14506e-5
442,23.3332,18.6665,4.66661,3.0382e-5,1,0,0.999991,8.62159e-6
443,23.3332,18.6665,4.66662,2.28757e-5,1,0,0.999994,6.49152e-6
444,23.3332,18.6665,4.66662,1.7224e-5,1,0,0.999995,4.88771e-6
445,23.3332,18.6665,4.66663,1.29686e-5,1,0,0.999996,3.68014e-6
446,23.3332,18.6666,4.66663,9.76461e-6,1,0,0.999997,2.77093e-6
447,23.3332,18.6666,4.66663,7.35223e-6,1,0,0.999998,2.08637e-6
448,23.3332,18.6666,4.66663,5.53584e-6,1,0,0.999998,1.57092e-6
449,23.3332,18.6666,4.66664,4.16819e-6,1,0,0.999999,1.18282e-6
450,23.3332,18.6666,4.66664,3.13843e-6,1,0,0.999999,8.90603e-7
451,23.3332,18.6666,4.66664,2.36307e-6,1,0,0.999999,6.70577e-7
452,23.3332,18.6666,4.66664,1.77927e-6,1,0,0.999999,5.04909e-7
453,23.3332,18.6666,4.66664,1.3397e-6,1,0,1,3.8017e-7
454,23.3332,18.6666,4.66664,1.00872e-6,1,0,1,2.86248e-7
455,23.3332,18.6666,4.66664,7.59514e-7,1,0,1,2.1553e-7
456,23.3332,18.6666,4.66664,5.71874e-7,1,0,1,1.62283e-7
457,23.3332,18.6666,4.66664,4.30591e-7,1,0,1,1.2219e-7
458,23.3332,18.6666,4.66664,3.24212e-7,1,0,1,9.20028e-8
459,23.3332,18.6666,4.66664,2.44127e-7,1,0,1,6.92767e-8
460,23.3332,18.6666,4.66664,1.8385e-7,1,0,1,5.21717e-8
461,23.3332,18.6666,4.66664,1.38456e-7,1,0,1,3.92904e-8
462,23.3332,18.6666,4.66664,1.04264e-7,1,0,1,2.95937e-8
463,23.3332,18.6666,4.66664,7.85062e-8,1,0,1,2.22998e-8
464,23.3332,18.6666,4.66664,5.91008e-8,1,0,1,1.68003e-8
465,23.3332,18.6666,4.66664,4.44861e-8,1,0,1,1.26494e-8
466,23.3332,18.6666,4.66664,3.3485e-8,1,0,1,9.51905e-9
467,23.3332,18.6666,4.66664,2.52058e-8,1,0,1,7.16634e-9
468,23.3332,18.6666,4.66664,1.8972e-8,1,0,1,5.39894e-9
469,23.3332,18.6666,4.66664,1.42759e-8,1,0,1,4.06496e-9
470,23.3332,18.6666,4.66664,1.0741e-8,1,0,1,3.05509e-9
471,23.3332,18.6666,4.66664,8.08469e-9,1,0,1,2.29538e-9
472,23.3332,18.6666,4.66664,6.08679e-9,1,0,1,1.72895e-9
473,23.3332,18.6666,4.66664,4.5822e-9,1,0,1,1.30173e-9
474,23.3332,18.6666,4.66664,3.44898e-9,1,0,1,9.8832e-10
475,23.3332,18.6666,4.66664,2.59043e-9,1,0,1,7.50711e-10
476,23.3332,18.6666,4.66664,1.93905e-9,1,0,1,5.41523e-10
477,23.3332,18.6666,4.66664,1.44569e-9,1,0,1,3.78999e-10
478,23.3332,18.6666,4.66664,1.07734e-9,1,0,1,2.91118e-10
479,23.3332,18.6666,4.66664,7.64057e-10,1,0,1,5.83329e-11
480,23.3332,18.6666,4.66664,4.58604e-10,1,0,1,-4.05712e-10
481,23.3332,18.6666,4.66664,7.60464e-11,1,0,1,-1.64814e-9
482,23.3332,18.6666,4.66664,2.19565e-10,1,0,1,-3.16257e-9
483,23.3332,18.6666,4.66664,2.2992e-9,1,0,1,-1.02242e-9
484,23.3332,18.6666,4.66664,2.65223e-9,1,0,1,1.4613e-10
485,23.3332,18.6666,4.66664,2.29987e-9,1,0,1,4.59512e-10
486,23.3332,18.6666,4.66664,1.81396e-9,1,0,1,4.58876e-10
487,23.3332,18.6666,4.66664,1.45773e-9,1,0,1,3.83138e-10
488,23.3332,18.6666,4.66664,1.15225e-9,1,0,1,3.1275e-10
489,23.3332,18.6666,4.66664,8.95522e-10,1,0,1,2.45383e-10
490,23.3332,18.6666,4.66664,6.7546e-10,1,0,1,1.86824e-10
491,23.3332,18.6666,4.66664,5.61502e-10,1,0,1,1.51509e-10
492,23.3332,18.6666,4.66664,4.47544e-10,1,0,1,1.16193e-10
493,23.3332,18.6666,4.66664,3.47884e-10,1,0,1,8.89937e-11
494,23.3332,18.6666,4.66664,2.74108e-10,1,0,1,6.98246e-11
495,23.3332,18.6666,4.66664,2.13488e-10,1,0,1,5.4603e-11
496,23.3332,18.6666,4.66664,1.67867e-10,1,0,1,4.3241e-11
497,23.3332,18.6666,4.66664,1.30607e-10,1,0,1,3.35842e-11
498,23.3332,18.6666,4.66664,1.0245e-10,1,0,1,2.6593e-11
499,23.3332,18.6666,4.66664,7.97106e-11,1,0,1,2.0473e-11
500,23.3332,18.6666,4.66664,6.21775e-11,1,0,1,1.64109e-11
500,23.3332,18.6666,4.66664,6.21775e-11,1,1,1,1.64109e-11
500,23.3332,18.6666,4.66664,7.23001e-11,1,1,1,8.81917e-12
500,23.3332,18.6666,4.66664,7.23001e-11,0,1,1,8.81917e-12
501,24.4422,19.7755,3.55767,1.10897,0,1,1.06248,-0.0624794
502,25.3663,20.6997,2.63352,2.03312,0,1,0.787249,0.212751
503,26.0391,21.3724,1.96078,2.70586,0,1,0.57122,0.42878
504,26.5309,21.8642,1.46897,3.19767,0,1,0.421296,0.578704
505,26.8959,22.2293,1.10394,3.5627,0,1,0.314457,0.685543
506,27.1692,22.5025,0.830656,3.83598,0,1,0.236011,0.763989
507,27.3745,22.7079,0.625302,4.04134,0,1,0.177511,0.822489
508,27.5291,22.8624,0.470784,4.19586,0,1,0.13361,0.86639
509,27.6454,22.9787,0.354465,4.31218,0,1,0.100591,0.899409
510,27.733,23.0663,0.266889,4.39975,0,1,0.0757364,0.924264
511,27.7989,23.1322,0.20095,4.46569,0,1,0.0570244,0.942976
512,27.8485,23.1819,0.151303,4.51534,0,1,0.0429357,0.957064
513,27.8859,23.2193,0.113922,4.55272,0,1,0.0323279,0.967672
514,27.9141,23.2474,0.0857759,4.58086,0,1,0.0243409,0.975659
515,27.9353,23.2686,0.0645839,4.60206,0,1,0.0183272,0.981673
516,27.9512,23.2846,0.0486276,4.61801,0,1,0.0137992,0.986201
517,27.9632,23.2966,0.0366135,4.63003,0,1,0.0103899,0.98961
518,27.9723,23.3056,0.0275677,4.63907,0,1,0.00782298,0.992177
519,27.9791,23.3124,0.0207568,4.64588,0,1,0.00589021,0.99411
520,27.9842,23.3176,0.0156285,4.65101,0,1,0.00443496,0.995565
521,27.9881,23.3214,0.0117673,4.65487,0,1,0.00333925,0.996661
522,27.991,23.3243,0.00886005,4.65778,0,1,0.00251424,0.997486
523,27.9932,23.3265,0.00667106,4.65997,0,1,0.00189307,0.998107
524,27.9948,23.3282,0.00502289,4.66162,0,1,0.00142536,0.998575
525,27.9961,23.3294,0.00378192,4.66286,0,1,0.00107321,0.998927
526,27.997,23.3304,0.00284755,4.66379,0,1,0.000808059,0.999192
527,27.9977,23.3311,0.00214403,4.6645,0,1,0.000608418,0.999392
528,27.9982,23.3316,0.00161432,4.66503,0,1,0.0004581,0.999542
529,27.9986,23.332,0.00121548,4.66542,0,1,0.000344921,0.999655
530,27.9989,23.3323,0.000915181,4.66572,0,1,0.000259704,0.99974
531,27.9992,23.3325,0.000689074,4.66595,0,1,0.000195541,0.999804
532,27.9993,23.3327,0.00051883,4.66612,0,1,0.00014723,0.999853
533,27.9994,23.3328,0.000390646,4.66625,0,1,0.000110855,0.999889
534,27.9995,23.3329,0.000294132,4.66635,0,1,8.34669e-5,0.999917
535,27.9996,23.333,0.000221463,4.66642,0,1,6.28454e-5,0.999937
536,27.9997,23.333,0.000166748,4.66647,0,1,4.73186e-5,0.999953
537,27.9997,23.3331,0.000125551,4.66651,0,1,3.5628e-5,0.999964
538,27.9997,23.3331,9.45319e-5,4.66655,0,1,2.68256e-5,0.999973
539,27.9998,23.3331,7.11767e-5,4.66657,0,1,2.0198e-5,0.99998
540,27.9998,23.3331,5.35917e-5,4.66659,0,1,1.52079e-5,0.999985
541,27.9998,23.3332,4.03513e-5,4.6666,0,1,1.14506e-5,0.999989
542,27.9998,23.3332,3.03821e-5,4.66661,0,1,8.62162e-6,0.999991
543,27.9998,23.3332,2.28759e-5,4.66662,0,1,6.49156e-6,0.999994
544,27.9998,23.3332,1.72242e-5,4.66662,0,1,4.88775e-6,0.999995
545,27.9998,23.3332,1.29688e-5,4.66663,0,1,3.68018e-6,0.999996
546,27.9998,23.3332,9.76469e-6,4.66663,0,1,2.77096e-6,0.999997
547,27.9998,23.3332,7.35222e-6,4.66663,0,1,2.08636e-6,0.999998
548,27.9998,23.3332,5.53578e-6,4.66663,0,1,1.57091e-6,0.999998
549,27.9998,23.3332,4.16811e-6,4.66664,0,1,1.1828e-6,0.999999
550,27.9998,23.3332,3.13833e-6,4.66664,0,1,8.90574e-7,0.999999
551,27.9998,23.3332,2.36297e-6,4.66664,0,1,6.70549e-7,0.999999
552,27.9998,23.3332,1.77919e-6,4.66664,0,1,5.04885e-7,0.999999
553,27.9998,23.3332,1.33967e-6,4.66664,0,1,3.80161e-7,1
554,27.9998,23.3332,1.00875e-6,4.66664,0,1,2.86254e-7,1
555,27.9998,23.3332,7.59574e-7,4.66664,0,1,2.15545e-7,1
556,27.9998,23.3332,5.71949e-7,4.66664,0,1,1.62303e-7,1
557,27.9998,23.3332,4.3067e-7,4.66664,0,1,1.22212e-7,1
558,27.9998,23.3332,3.24293e-7,4.66664,0,1,9.20248e-8,1
559,27.9998,23.3332,2.44191e-7,4.66664,0,1,6.92943e-8,1
560,27.9998,23.3332,1.83873e-7,4.66664,0,1,5.21779e-8,1
561,27.9998,23.3332,1.38455e-7,4.66664,0,1,3.92894e-8,1
562,27.9998,23.3332,1.04255e-7,4.66664,0,1,2.95846e-8,1
563,27.9998,23.3332,7.85037e-8,4.66664,0,1,2.22771e-8,1
564,27.9998,23.3332,5.91124e-8,4.66664,0,1,1.67744e-8,1
565,27.9998,23.3332,4.45114e-8,4.66664,0,1,1.26316e-8,1
566,27.9998,23.3332,3.35204e-8,4.66664,0,1,9.52545e-9,1
567,27.9998,23.3332,2.52459e-8,4.66664,0,1,7.20791e-9,1
568,27.9998,23.3332,1.89939e-8,4.66664,0,1,5.43847e-9,1
569,27.9998,23.3332,1.42673e-8,4.66664,0,1,4.05762e-9,1
570,27.9998,23.3332,1.07408e-8,4.66664,0,1,3.04147e-9,1
571,27.9998,23.3332,8.09237e-9,4.66664,0,1,2.31258e-9,1
572,27.9998,23.3332,6.08e-9,4.66664,0,1,1.73953e-9,1
573,27.9998,23.3332,4.57328e-9,4.66664,0,1,1.28811e-9,1
574,27.9998,23.3332,3.45173e-9,4.66664,0,1,9.74687e-10,1
575,27.9998,23.3332,2.59907e-9,4.66664,0,1,7.55817e-10,1
576,27.9998,23.3332,1.95307e-9,4.66664,0,1,5.85646e-10,1
577,27.9998,23.3332,1.46606e-9,4.66664,0,1,4.47135e-10,1
578,27.9998,23.3332,1.09782e-9,4.66664,0,1,3.25175e-10,1
579,27.9998,23.3332,8.26447e-10,4.66664,0,1,2.3812e-10,1
580,27.9998,23.3332,6.28896e-10,4.66664,0,1,1.71758e-10,1
581,27.9998,23.3332,4.83941e-10,4.66664,0,1,1.22304e-10,1
582,27.9998,23.3332,3.78178e-10,4.66664,0,1,9.21159e-11,1
583,27.9998,23.3332,3.02614e-10,4.66664,0,1,7.42846e-11,1
584,27.9998,23.3332,2.49909e-10,4.66664,0,1,6.28471e-11,1
585,27.9998,23.3332,2.09593e-10,4.66664,0,1,5.33096e-11,1
586,27.9998,23.3332,1.68596e-10,4.66664,0,1,4.37244e-11,1
587,27.9998,23.3332,1.2996e-10,4.66664,0,1,3.61209e-11,1
588,27.9998,23.3332,9.62232e-11,4.66664,0,1,3.02247e-11,1
589,27.9998,23.3332,7.37212e-11,4.66664,0,1,2.40288e-11,1
590,27.9998,23.3332,5.69716e-11,4.66664,0,1,1.69018e-11,1
591,27.9998,23.3332,4.76483e-11,4.66664,0,1,1.44416e-11,1
592,27.9998,23.3332,3.8325e-11,4.66664,0,1,1.19813e-11,1
593,27.9998,23.3332,2.90017e-11,4.66664,0,1,9.52127e-12,1
594,27.9998,23.3332,2.21671e-11,4.66664,0,1,7.72316e-12,1
595,27.9998,23.3332,1.67754e-11,4.66664,0,1,6.22369e-12,1
596,27.9998,23.3332,1.35174e-11,4.66664,0,1,5.14322e-12,1
597,27.9998,23.3332,1.02595e-11,4.66664,0,1,4.06275e-12,1
598,27.9998,23.3332,7.37617e-12,4.66664,0,1,3.19789e-12,1
599,27.9998,23.3332,5.58637e-12,4.66664,0,1,2.96185e-12,1
600,27.9998,23.3332,3.79657e-12,4.66664,0,1,2.7256e-12,1
600,27.9998,23.3332,3.79657e-12,4.66664,1,1,2.7256e-12,1
600,27.9998,23.3332,1.04656e-11,4.66664,1,1,-2.27618e-12,1
600,27.9998,23.3332,1.04656e-11,4.66664,1,0,-2.27618e-12,1
601,29.1088,24.4422,1.10897,3.55767,1,0,-0.0624794,1.06248
602,30.033,25.3663,2.03312,2.63352,1,0,0.212751,0.787249
603,30.7057,26.0391,2.70586,1.96078,1,0,0.42878,0.57122
604,31.1975,26.5309,3.19767,1.46897,1,0,0.578704,0.421296
605,31.5625,26.8959,3.5627,1.10394,1,0,0.685543,0.314457
606,31.8358,27.1692,3.83598,0.830656,1,0,0.763989,0.236011
607,32.0412,27.3745,4.04134,0.625302,1,0,0.822489,0.177511
608,32.1957,27.5291,4.19586,0.470784,1,0,0.86639,0.13361
609,32.312,27.6454,4.31218,0.354465,1,0,0.899409,0.100591
610,32.3996,27.733,4.39975,0.266889,1,0,0.924264,0.0757364
611,32.4655,27.7989,4.46569,0.20095,1,0,0.942976,0.0570244
612,32.5152,27.8485,4.51534,0.151303,1,0,0.957064,0.0429357
613,32.5526,27.8859,4.55272,0.113922,1,0,0.967672,0.0323279
614,32.5807,27.9141,4.58086,0.0857759,1,0,0.975659,0.0243409
615,32.6019,27.9353,4.60206,0.0645839,1,0,0.981673,0.0183272
616,32.6179,27.9512,4.61801,0.0486276,1,0,0.986201,0.0137992
617,32.6299,27.9632,4.63003,0.0366135,1,0,0.98961,0.0103899
618,32.6389,27.9723,4.63907,0.0275677,1,0,0.992177,0.00782298
619,32.6457,27.9791,4.64588,0.0207568,1,0,0.99411,0.00589021
620,32.6509,27.9842,4.65101,0.0156285,1,0,0.995565,0.00443496
621,32.6547,27.9881,4.65487,0.0117673,1,0,0.996661,0.00333925
622,32.6576,27.991,4.65778,0.00886005,1,0,0.997486,0.00251424
623,32.6598,27.9932,4.65997,0.00667106,1,0,0.998107,0.00189307
624,32.6615,27.9948,4.66162,0.00502289,1,0,0.998575,0.00142536
625,32.6627,27.9961,4.66286,0.00378192,1,0,0.998927,0.00107321
626,32.6636,27.997,4.66379,0.00284755,1,0,0.999192,0.000808059
627,32.6643,27.9977,4.6645,0.00214403,1,0,0.999392,0.000608418
628,32.6649,27.9982,4.66503,0.00161432,1,0,0.999542,0.0004581
629,32.6653,27.9986,4.66542,0.00121548,1,0,0.999655,0.000344921
630,32.6656,27.9989,4.66572,0.000915181,1,0,0.99974,0.000259704
631,32.6658,27.9992,4.66595,0.000689074,1,0,0.999804,0.000195541
632,32.666,27.9993,4.66612,0.00051883,1,0,0.999853,0.00014723
633,32.6661,27.9994,4.66625,0.000390647,1,0,0.999889,0.000110855
634,32.6662,27.9995,4.66635,0.000294132,1,0,0.999917,8.34669e-5
635,32.6663,27.9996,4.66642,0.000221463,1,0,0.999937,6.28454e-5
636,32.6663,27.9997,4.66647,0.000166748,1,0,0.999953,4.73186e-5
637,32.6664,27.9997,4.66651,0.000125551,1,0,0.999964,3.5628e-5
638,32.6664,27.9997,4.66655,9.4532e-5,1,0,0.999973,2.68257e-5
639,32.6664,27.9998,4.66657,7.11767e-5,1,0,0.99998,2.0198e-5
640,32.6664,27.9998,4.66659,5.35916e-5,1,0,0.999985,1.52079e-5
641,32.6664,27.9998,4.6666,4.03511e-5,1,0,0.999989,1.14506e-5
642,32.6664,27.9998,4.66661,3.03819e-5,1,0,0.999991,8.62158e-6
643,32.6665,27.9998,4.66662,2.28758e-5,1,0,0.999994,6.49154e-6
644,32.6665,27.9998,4.66662,1.72241e-5,1,0,0.999995,4.88775e-6
645,32.6665,27.9998,4.66663,1.29688e-5,1,0,0.999996,3.68019e-6
646,32.6665,27.9998,4.66663,9.76473e-6,1,0,0.999997,2.77097e-6
647,32.6665,27.9998,4.66663,7.35227e-6,1,0,0.999998,2.08638e-6
648,32.6665,27.9998,4.66663,5.53583e-6,1,0,0.999998,1.57092e-6
649,32.6665,27.9998,4.66664,4.16816e-6,1,0,0.999999,1.18281e-6
650,32.6665,27.9998,4.66664,3.13838e-6,1,0,0.999999,8.90588e-7
651,32.6665,27.9998,4.66664,2.36301e-6,1,0,0.999999,6.7056e-7
652,32.6665,27.9998,4.66664,1.77921e-6,1,0,0.999999,5.04893e-7
653,32.6665,27.9998,4.66664,1.33964e-6,1,0,1,3.80155e-7
654,32.6665,27.9998,4.66664,1.00867e-6,1,0,1,2.86234e-7
655,32.6665,27.9998,4.66664,7.59481e-7,1,0,1,2.1552e-7
656,32.6665,27.9998,4.66664,5.71886e-7,1,0,1,1.62286e-7
657,32.6665,27.9998,4.66664,4.30625e-7,1,0,1,1.222e-7
658,32.6665,27.9998,4.66664,3.2425e-7,1,0,1,9.20102e-8
659,32.6665,27.9998,4.66664,2.44154e-7,1,0,1,6.92764e-8
660,32.6665,27.9998,4.66664,1.83852e-7,1,0,1,5.21642e-8
661,32.6665,27.9998,4.66664,1.38444e-7,1,0,1,3.92805e-8
662,32.6665,27.9998,4.66664,1.04249e-7,1,0,1,2.95769e-8
663,32.6665,27.9998,4.66664,7.85001e-8,1,0,1,2.22712e-8
664,32.6665,27.9998,4.66664,5.9113e-8,1,0,1,1.6772e-8
665,32.6665,27.9998,4.66664,4.45132e-8,1,0,1,1.26298e-8
666,32.6665,27.9998,4.66664,3.35185e-8,1,0,1,9.50924e-9
667,32.6665,27.9998,4.66664,2.52433e-8,1,0,1,7.16301e-9
668,32.6665,27.9998,4.66664,1.90228e-8,1,0,1,5.40841e-9
669,32.6665,27.9998,4.66664,1.43463e-8,1,0,1,4.08698e-9
670,32.6665,27.9998,4.66664,1.08155e-8,1,0,1,3.07049e-9
671,32.6665,27.9998,4.66664,8.16827e-9,1,0,1,2.30732e-9
672,32.6665,27.9998,4.66664,6.2068e-9,1,0,1,1.72979e-9
673,32.6665,27.9998,4.66664,4.77222e-9,1,0,1,1.29704e-9
674,32.6665,27.9998,4.66664,3.66706e-9,1,0,1,9.63874e-10
675,32.6665,27.9998,4.66664,2.82504e-9,1,0,1,7.36485e-10
676,32.6665,27.9998,4.66664,2.17438e-9,1,0,1,6.01194e-10
677,32.6665,27.9998,4.66664,1.64634e-9,1,0,1,4.58163e-10
678,32.6665,27.9998,4.66664,1.22366e-9,1,0,1,3.49424e-10
679,32.6665,27.9998,4.66664,8.98191e-10,1,0,1,2.8263e-10
680,32.6665,27.9998,4.66664,6.46823e-10,1,0,1,2.12876e-10
681,32.6665,27.9998,4.66664,4.6159e-10,1,0,1,1.56101e-10
682,32.6665,27.9998,4.66664,3.30129e-10,1,0,1,1.10882e-10
