"time","r_11.y","r_22.y","y_11.y","y_22.y","IAE_1.y","IAE_2.y","IE_1.y","IE_2.y"
1205,0,1,0.594553,1,25.4003,15.9077,16.632,12.4933
1206,0,1,0.523459,1,25.9593,15.9077,16.073,12.4933
1207,0,1,0.461969,1,26.452,15.9077,15.5803,12.4933
1208,0,1,0.440381,0.955255,26.9032,15.9301,15.1291,12.5157
1209,0,1,0.450867,0.95816,27.3488,15.9734,14.6835,12.559
1210,0,1,0.454107,0.96095,27.8013,16.0138,14.231,12.5994
1211,0,1,0.449526,0.966634,28.2531,16.05,13.7791,12.6356
1212,0,1,0.439126,0.975073,28.6974,16.0792,13.3348,12.6648
1213,0,1,0.424574,0.983021,29.1293,16.1001,12.903,12.6857
1214,0,1,0.407218,0.99029,29.5452,16.1135,12.4871,12.6991
1215,0,1,0.389091,0.996495,29.9433,16.1201,12.0889,12.7057
1216,0,1,0.372671,1.00147,30.3242,16.1215,11.708,12.7067
1217,0,1,0.358655,1.00365,30.6899,16.1241,11.3424,12.7041
1218,0,1,0.346309,1.00329,31.0423,16.1276,10.9899,12.7006
1219,0,1,0.334961,1.00224,31.383,16.1303,10.6493,12.6979
1220,0,1,0.324144,1.00088,31.7125,16.1319,10.3197,12.6963
1221,0,1,0.313562,0.999792,32.0314,16.1323,10.0009,12.696
1222,0,1,0.303072,0.999276,32.3397,16.1327,9.69254,12.6964
1223,0,1,0.292698,0.999374,32.6376,16.1334,9.39465,12.6971
1224,0,1,0.282568,1.00003,32.9252,16.1337,9.10702,12.6974
1225,0,1,0.272793,1.00112,33.2029,16.1343,8.82934,12.6968
1226,0,1,0.263425,1.00243,33.471,16.1361,8.56123,12.6951
1227,0,1,0.254469,1.00367,33.73,16.1391,8.30228,12.692
1228,0,1,0.245902,1.00467,33.9801,16.1433,8.0521,12.6878
1229,0,1,0.237687,1.00536,34.2219,16.1483,7.8103,12.6828
1230,0,1,0.229788,1.00573,34.4557,16.1538,7.57656,12.6773
1231,0,1,0.222179,1.00582,34.6817,16.1596,7.35058,12.6715
1232,0,1,0.214843,1.00573,34.9002,16.1654,7.13207,12.6657
1233,0,1,0.207771,1.00553,35.1115,16.171,6.92076,12.6601
1234,0,1,0.200959,1.00532,35.3158,16.1764,6.7164,12.6547
1235,0,1,0.1944,1.00515,35.5135,16.1817,6.51872,12.6494
1236,0,1,0.188088,1.00505,35.7048,16.1868,6.32747,12.6443
1237,0,1,0.182013,1.00501,35.8898,16.1918,6.14242,12.6393
1238,0,1,0.176166,1.00503,36.0689,16.1968,5.96333,12.6343
1239,0,1,0.170537,1.00507,36.2423,16.2019,5.78998,12.6292
1240,0,1,0.165114,1.0051,36.4101,16.207,5.62216,12.6242
1241,0,1,0.159891,1.00511,36.5726,16.2121,5.45965,12.6191
1242,0,1,0.154857,1.00508,36.73,16.2172,5.30228,12.614
1243,0,1,0.150005,1.005,36.8824,16.2222,5.14985,12.6089
1244,0,1,0.145328,1.00488,37.0301,16.2271,5.00218,12.604
1245,0,1,0.140818,1.00473,37.1731,16.2319,4.85911,12.5992
1246,0,1,0.13647,1.00457,37.3118,16.2366,4.72047,12.5945
1247,0,1,0.132276,1.0044,37.4461,16.2411,4.58609,12.59
1248,0,1,0.128229,1.00424,37.5764,16.2454,4.45584,12.5857
1249,0,1,0.124325,1.00408,37.7027,16.2496,4.32956,12.5816
1250,0,1,0.120556,1.00393,37.8251,16.2536,4.20712,12.5775
1251,0,1,0.116918,1.0038,37.9439,16.2574,4.08839,12.5737
1252,0,1,0.113405,1.00367,38.059,16.2612,3.97322,12.5699
1253,0,1,0.110012,1.00354,38.1707,16.2648,3.86152,12.5663
1254,0,1,0.106734,1.00342,38.2791,16.2683,3.75314,12.5629
1255,0,1,0.103566,1.00329,38.3842,16.2716,3.64799,12.5595
1256,0,1,0.100505,1.00316,38.4863,16.2748,3.54596,12.5563
1257,0,1,0.0975452,1.00303,38.5853,16.2779,3.44693,12.5532
1258,0,1,0.0946833,1.0029,38.6814,16.2809,3.35082,12.5502
1259,0,1,0.0919153,1.00277,38.7747,16.2837,3.25752,12.5474
1260,0,1,0.0892376,1.00264,38.8653,16.2864,3.16694,12.5447
1261,0,1,0.0866467,1.00252,38.9532,16.289,3.079,12.5421
1262,0,1,0.0841392,1.0024,39.0386,16.2915,2.99361,12.5397
1263,0,1,0.0817119,1.00229,39.1216,16.2938,2.91068,12.5373
1264,0,1,0.0793618,1.00218,39.2021,16.296,2.83014,12.5351
1265,0,1,0.077086,1.00207,39.2803,16.2982,2.75192,12.533
1266,0,1,0.0748817,1.00198,39.3563,16.3002,2.67594,12.5309
1267,0,1,0.0727462,1.00188,39.4301,16.3021,2.60212,12.529
1268,0,1,0.070677,1.00179,39.5018,16.304,2.53041,12.5272
1269,0,1,0.0686717,1.0017,39.5715,16.3057,2.46074,12.5254
1270,0,1,0.066728,1.00161,39.6392,16.3074,2.39304,12.5238
1271,0,1,0.0648436,1.00153,39.705,16.3089,2.32725,12.5222
1272,0,1,0.0630165,1.00145,39.7689,16.3104,2.26332,12.5207
1273,0,1,0.0612445,1.00138,39.831,16.3118,2.20119,12.5193
1274,0,1,0.0595259,1.0013,39.8914,16.3132,2.14081,12.5179
1275,0,1,0.0578587,1.00123,39.9501,16.3144,2.08211,12.5167
1276,0,1,0.0562411,1.00117,40.0072,16.3156,2.02506,12.5155
1277,0,1,0.0546715,1.00111,40.0626,16.3168,1.96961,12.5143
1278,0,1,0.0531482,1.00105,40.1165,16.3179,1.9157,12.5133
1279,0,1,0.0516697,1.00099,40.1689,16.3189,1.86329,12.5122
1280,0,1,0.0502345,1.00094,40.2199,16.3198,1.81234,12.5113
1281,0,1,0.0488411,1.00089,40.2694,16.3207,1.7628,12.5104
1282,0,1,0.0474882,1.00084,40.3176,16.3216,1.71463,12.5095
1283,0,1,0.0461744,1.00079,40.3644,16.3224,1.6678,12.5087
1284,0,1,0.0448986,1.00075,40.41,16.3232,1.62227,12.5079
1285,0,1,0.0436594,1.00071,40.4542,16.3239,1.57799,12.5072
1286,0,1,0.0424557,1.00067,40.4973,16.3246,1.53493,12.5065
1287,0,1,0.0412864,1.00063,40.5392,16.3253,1.49306,12.5058
1288,0,1,0.0401503,1.0006,40.5799,16.3259,1.45234,12.5052
1289,0,1,0.0390466,1.00057,40.6195,16.3265,1.41274,12.5046
1290,0,1,0.037974,1.00053,40.658,16.327,1.37423,12.5041
1291,0,1,0.0369318,1.00051,40.6955,16.3275,1.33678,12.5036
1292,0,1,0.035919,1.00048,40.7319,16.328,1.30035,12.5031
1293,0,1,0.0349346,1.00045,40.7673,16.3285,1.26493,12.5026
1294,0,1,0.0339778,1.00043,40.8018,16.3289,1.23047,12.5022
1295,0,1,0.0330478,1.0004,40.8353,16.3294,1.19696,12.5018
1296,0,1,0.0321438,1.00038,40.8679,16.3297,1.16436,12.5014
1297,0,1,0.0312649,1.00036,40.8996,16.3301,1.13266,12.501
1298,0,1,0.0304106,1.00034,40.9304,16.3305,1.10182,12.5006
1299,0,1,0.0295799,1.00032,40.9604,16.3308,1.07182,12.5003
1300,0,1,0.0287723,1.00031,40.9896,16.3311,1.04265,12.5
1301,0,1,0.0279871,1.00029,41.018,16.3314,1.01427,12.4997
1302,0,1,0.0272236,1.00027,41.0456,16.3317,0.986663,12.4994
1303,0,1,0.0264812,1.00026,41.0724,16.332,0.95981,12.4992
1304,0,1,0.0257592,1.00025,41.0985,16.3322,0.93369,12.4989
1305,0,1,0.0250572,1.00023,41.124,16.3325,0.908282,12.4987
1306,0,1,0.0243744,1.00022,41.1487,16.3327,0.883566,12.4984
1307,0,1,0.0237104,1.00021,41.1727,16.3329,0.859524,12.4982
1308,0,1,0.0230647,1.0002,41.1961,16.3331,0.836136,12.498
1309,0,1,0.0224367,1.00019,41.2189,16.3333,0.813386,12.4978
1310,0,1,0.0218258,1.00018,41.241,16.3335,0.791254,12.4976
1311,0,1,0.0212318,1.00017,41.2625,16.3337,0.769725,12.4975
1312,0,1,0.0206539,1.00016,41.2835,16.3338,0.748783,12.4973
1313,0,1,0.0200919,1.00016,41.3038,16.334,0.72841,12.4971
1314,0,1,0.0195453,1.00015,41.3236,16.3341,0.708591,12.497
1315,0,1,0.0190135,1.00014,41.3429,16.3343,0.689312,12.4968
1316,0,1,0.0184963,1.00013,41.3617,16.3344,0.670557,12.4967
1317,0,1,0.0179932,1.00013,41.3799,16.3346,0.652312,12.4966
1318,0,1,0.0175039,1.00012,41.3977,16.3347,0.634563,12.4964
1319,0,1,0.0170278,1.00012,41.4149,16.3348,0.617298,12.4963
1320,0,1,0.0165648,1.00011,41.4317,16.3349,0.600501,12.4962
1321,0,1,0.0161143,1.00011,41.4481,16.335,0.584162,12.4961
1322,0,1,0.0156761,1.0001,41.464,16.3351,0.568267,12.496
1323,0,1,0.0152499,1.0001,41.4794,16.3352,0.552804,12.4959
1324,0,1,0.0148352,1.00009,41.4945,16.3353,0.537761,12.4958
1325,0,1,0.0144319,1.00009,41.5091,16.3354,0.523127,12.4957
1326,0,1,0.0140395,1.00009,41.5233,16.3355,0.508892,12.4956
1327,0,1,0.0136577,1.00008,41.5372,16.3356,0.495043,12.4955
1328,0,1,0.0132864,1.00008,41.5507,16.3357,0.481571,12.4955
1329,0,1,0.0129251,1.00008,41.5638,16.3357,0.468465,12.4954
1330,0,1,0.0125737,1.00007,41.5765,16.3358,0.455716,12.4953
1331,0,1,0.0122318,1.00007,41.5889,16.3359,0.443313,12.4952
1332,0,1,0.0118992,1.00007,41.601,16.336,0.431248,12.4952
1333,0,1,0.0115757,1.00006,41.6127,16.336,0.41951,12.4951
1334,0,1,0.0112609,1.00006,41.6241,16.3361,0.408092,12.495
1335,0,1,0.0109547,1.00006,41.6353,16.3361,0.396984,12.495
1336,0,1,0.0106568,1.00006,41.6461,16.3362,0.386178,12.4949
1337,0,1,0.010367,1.00006,41.6566,16.3363,0.375666,12.4949
1338,0,1,0.0100851,1.00005,41.6668,16.3363,0.36544,12.4948
1339,0,1,0.00981084,1.00005,41.6767,16.3364,0.355492,12.4948
1340,0,1,0.00954402,1.00005,41.6864,16.3364,0.345815,12.4947
1341,0,1,0.00928445,1.00005,41.6958,16.3365,0.336401,12.4947
1342,0,1,0.00903193,1.00005,41.705,16.3365,0.327242,12.4946
1343,0,1,0.00878627,1.00004,41.7139,16.3366,0.318333,12.4946
1344,0,1,0.00854728,1.00004,41.7226,16.3366,0.309667,12.4945
1345,0,1,0.00831478,1.00004,41.731,16.3366,0.301236,12.4945
1346,0,1,0.00808861,1.00004,41.7392,16.3367,0.293034,12.4944
1347,0,1,0.00786857,1.00004,41.7472,16.3367,0.285055,12.4944
1348,0,1,0.00765451,1.00004,41.7549,16.3368,0.277294,12.4944
1349,0,1,0.00744627,1.00004,41.7625,16.3368,0.269743,12.4943
1350,0,1,0.00724368,1.00003,41.7698,16.3368,0.262398,12.4943
1351,0,1,0.0070466,1.00003,41.777,16.3369,0.255253,12.4943
1352,0,1,0.00685488,1.00003,41.7839,16.3369,0.248302,12.4942
1353,0,1,0.00666836,1.00003,41.7907,16.3369,0.241541,12.4942
1354,0,1,0.00648691,1.00003,41.7973,16.337,0.234963,12.4942
1355,0,1,0.00631039,1.00003,41.8037,16.337,0.228565,12.4941
1356,0,1,0.00613867,1.00003,41.8099,16.337,0.22234,12.4941
1357,0,1,0.00597162,1.00003,41.816,16.337,0.216285,12.4941
1358,0,1,0.0058091,1.00003,41.8218,16.3371,0.210395,12.4941
1359,0,1,0.005651,1.00003,41.8276,16.3371,0.204664,12.494
1360,0,1,0.0054972,1.00002,41.8331,16.3371,0.19909,12.494
1361,0,1,0.00534759,1.00002,41.8386,16.3371,0.193668,12.494
1362,0,1,0.00520204,1.00002,41.8438,16.3372,0.188393,12.494
1363,0,1,0.00506044,1.00002,41.849,16.3372,0.183262,12.4939
1364,0,1,0.0049227,1.00002,41.854,16.3372,0.17827,12.4939
1365,0,1,0.0047887,1.00002,41.8588,16.3372,0.173415,12.4939
1366,0,1,0.00465834,1.00002,41.8635,16.3372,0.168691,12.4939
1367,0,1,0.00453152,1.00002,41.8681,16.3373,0.164096,12.4938
1368,0,1,0.00440816,1.00002,41.8726,16.3373,0.159626,12.4938
1369,0,1,0.00428815,1.00002,41.877,16.3373,0.155278,12.4938
1370,0,1,0.00417141,1.00002,41.8812,16.3373,0.151048,12.4938
1371,0,1,0.00405784,1.00002,41.8853,16.3373,0.146934,12.4938
1372,0,1,0.00394735,1.00002,41.8893,16.3374,0.142931,12.4938
1373,0,1,0.00383988,1.00002,41.8932,16.3374,0.139038,12.4937
1374,0,1,0.00373532,1.00002,41.897,16.3374,0.13525,12.4937
1375,0,1,0.00363361,1.00001,41.9007,16.3374,0.131566,12.4937
1376,0,1,0.00353467,1.00001,41.9043,16.3374,0.127981,12.4937
1377,0,1,0.00343842,1.00001,41.9077,16.3374,0.124495,12.4937
1378,0,1,0.00334479,1.00001,41.9111,16.3374,0.121103,12.4937
1379,0,1,0.00325371,1.00001,41.9144,16.3375,0.117804,12.4937
1380,0,1,0.0031651,1.00001,41.9176,16.3375,0.114595,12.4936
1381,0,1,0.00307891,1.00001,41.9208,16.3375,0.111473,12.4936
1382,0,1,0.00299506,1.00001,41.9238,16.3375,0.108436,12.4936
1383,0,1,0.00291349,1.00001,41.9268,16.3375,0.105481,12.4936
1384,0,1,0.00283414,1.00001,41.9296,16.3375,0.102607,12.4936
1385,0,1,0.00275695,1.00001,41.9324,16.3375,0.0998119,12.4936
1386,0,1,0.00268187,1.00001,41.9351,16.3375,0.0970925,12.4936
1387,0,1,0.00260882,1.00001,41.9378,16.3375,0.0944472,12.4936
1388,0,1,0.00253777,1.00001,41.9404,16.3376,0.0918739,12.4936
1389,0,1,0.00246864,1.00001,41.9429,16.3376,0.0893707,12.4936
1390,0,1,0.00240141,1.00001,41.9453,16.3376,0.0869357,12.4935
1391,0,1,0.002336,1.00001,41.9477,16.3376,0.084567,12.4935
1392,0,1,0.00227237,1.00001,41.95,16.3376,0.0822628,12.4935
1393,0,1,0.00221047,1.00001,41.9522,16.3376,0.0800214,12.4935
1394,0,1,0.00215026,1.00001,41.9544,16.3376,0.077841,12.4935
1395,0,1,0.00209168,1.00001,41.9565,16.3376,0.07572,12.4935
1396,0,1,0.00203471,1.00001,41.9586,16.3376,0.0736568,12.4935
1397,0,1,0.00197928,1.00001,41.9606,16.3376,0.0716498,12.4935
1398,0,1,0.00192536,1.00001,41.9625,16.3376,0.0696975,12.4935
1399,0,1,0.00187291,1.00001,41.9644,16.3376,0.0677984,12.4935
1400,0,1,0.00182189,1.00001,41.9663,16.3376,0.065951,12.4935
1401,0,1,0.00177226,1.00001,41.9681,16.3377,0.0641539,12.4935
1402,0,1,0.00172398,1.00001,41.9698,16.3377,0.0624058,12.4935
1403,0,1,0.00167701,1.00001,41.9715,16.3377,0.0607053,12.4935
1404,0,1,0.00163132,1.00001,41.9732,16.3377,0.0590511,12.4934
1405,0,1,0.00158688,1.00001,41.9748,16.3377,0.057442,12.4934
1406,0,1,0.00154365,1,41.9764,16.3377,0.0558768,12.4934
1407,0,1,0.00150159,1,41.9779,16.3377,0.0543542,12.4934
1408,0,1,0.00146068,1,41.9794,16.3377,0.052873,12.4934
1409,0,1,0.00142089,1,41.9808,16.3377,0.0514322,12.4934
1410,0,1,0.00138217,1,41.9822,16.3377,0.0500307,12.4934
1411,0,1,0.00134452,1,41.9836,16.3377,0.0486674,12.4934
1412,0,1,0.00130788,1,41.9849,16.3377,0.0473412,12.4934
1413,0,1,0.00127225,1,41.9862,16.3377,0.0460511,12.4934
1414,0,1,0.00123759,1,41.9874,16.3377,0.0447962,12.4934
1415,0,1,0.00120387,1,41.9887,16.3377,0.0435754,12.4934
1416,0,1,0.00117107,1,41.9898,16.3377,0.042388,12.4934
1417,0,1,0.00113916,1,41.991,16.3377,0.0412329,12.4934
1418,0,1,0.00110812,1,41.9921,16.3377,0.0401092,12.4934
1419,0,1,0.00107793,1,41.9932,16.3377,0.0390162,12.4934
1420,0,1,0.00104856,1,41.9943,16.3377,0.037953,12.4934
1421,0,1,0.00101999,1,41.9953,16.3377,0.0369187,12.4934
1422,0,1,0.000992195,1,41.9963,16.3377,0.0359126,12.4934
1423,0,1,0.000965159,1,41.9973,16.3377,0.0349339,12.4934
1424,0,1,0.00093886,1,41.9983,16.3377,0.0339819,12.4934
1425,0,1,0.000913277,1,41.9992,16.3378,0.0330558,12.4934
1426,0,1,0.000888392,1,42.0001,16.3378,0.032155,12.4934
1427,0,1,0.000864185,1,42.001,16.3378,0.0312787,12.4934
1428,0,1,0.000840637,1,42.0018,16.3378,0.0304263,12.4934
1429,0,1,0.00081773,1,42.0026,16.3378,0.0295971,12.4934
1430,0,1,0.000795447,1,42.0034,16.3378,0.0287905,12.4934
1431,0,1,0.000773772,1,42.0042,16.3378,0.0280059,12.4934
1432,0,1,0.000752687,1,42.005,16.3378,0.0272427,12.4934
1433,0,1,0.000732177,1,42.0057,16.3378,0.0265003,12.4933
1434,0,1,0.000712225,1,42.0065,16.3378,0.0257781,12.4933
1435,0,1,0.000692817,1,42.0072,16.3378,0.0250756,12.4933
1436,0,1,0.000673938,1,42.0078,16.3378,0.0243922,12.4933
1437,0,1,0.000655573,1,42.0085,16.3378,0.0237274,12.4933
1438,0,1,0.000637708,1,42.0092,16.3378,0.0230808,12.4933
1439,0,1,0.00062033,1,42.0098,16.3378,0.0224518,12.4933
1440,0,1,0.000603426,1,42.0104,16.3378,0.0218399,12.4933
1441,0,1,0.000586982,1,42.011,16.3378,0.0212447,12.4933
1442,0,1,0.000570986,1,42.0116,16.3378,0.0206657,12.4933
1443,0,1,0.000555426,1,42.0121,16.3378,0.0201025,12.4933
1444,0,1,0.00054029,1,42.0127,16.3378,0.0195546,12.4933
1445,0,1,0.000525566,1,42.0132,16.3378,0.0190217,12.4933
1446,0,1,0.000511244,1,42.0137,16.3378,0.0185033,12.4933
1447,0,1,0.000497312,1,42.0142,16.3378,0.017999,12.4933
1448,0,1,0.00048376,1,42.0147,16.3378,0.0175085,12.4933
1449,0,1,0.000470574,1,42.0152,16.3378,0.0170313,12.4933
1450,0,1,0.00045775,1,42.0157,16.3378,0.0165671,12.4933
1451,0,1,0.000445275,1,42.0161,16.3378,0.0161156,12.4933
1452,0,1,0.000433141,1,42.0166,16.3378,0.0156764,12.4933
1453,0,1,0.000421337,1,42.017,16.3378,0.0152492,12.4933
1454,0,1,0.000409855,1,42.0174,16.3378,0.0148336,12.4933
1455,0,1,0.000398686,1,42.0178,16.3378,0.0144293,12.4933
1456,0,1,0.000387821,1,42.0182,16.3378,0.0140361,12.4933
1457,0,1,0.000377252,1,42.0186,16.3378,0.0136535,12.4933
1458,0,1,0.000366971,1,42.019,16.3378,0.0132814,12.4933
1459,0,1,0.00035697,1,42.0193,16.3378,0.0129194,12.4933
1460,0,1,0.000347242,1,42.0197,16.3378,0.0125673,12.4933
1461,0,1,0.000337778,1,42.02,16.3378,0.0122248,12.4933
1462,0,1,0.000328573,1,42.0203,16.3378,0.0118916,12.4933
1463,0,1,0.000319619,1,42.0207,16.3378,0.0115675,12.4933
1464,0,1,0.000310908,1,42.021,16.3378,0.0112523,12.4933
1465,0,1,0.000302435,1,42.0213,16.3378,0.0109456,12.4933
1466,0,1,0.000294193,1,42.0216,16.3378,0.0106473,12.4933
1467,0,1,0.000286175,1,42.0219,16.3378,0.0103571,12.4933
1468,0,1,0.000278376,1,42.0222,16.3378,0.0100748,12.4933
1469,0,1,0.00027079,1,42.0224,16.3378,0.00980026,12.4933
1470,0,1,0.00026341,1,42.0227,16.3378,0.00953316,12.4933
1471,0,1,0.000256231,1,42.023,16.3378,0.00927334,12.4933
1472,0,1,0.000249248,1,42.0232,16.3378,0.0090206,12.4933
1473,0,1,0.000242455,1,42.0235,16.3378,0.00877475,12.4933
1474,0,1,0.000235847,1,42.0237,16.3378,0.00853559,12.4933
1475,0,1,0.00022942,1,42.0239,16.3378,0.00830296,12.4933
1476,0,1,0.000223167,1,42.0242,16.3378,0.00807667,12.4933
1477,0,1,0.000217085,1,42.0244,16.3378,0.00785654,12.4933
1478,0,1,0.000211169,1,42.0246,16.3378,0.00764242,12.4933
1479,0,1,0.000205414,1,42.0248,16.3378,0.00743413,12.4933
1480,0,1,0.000199815,1,42.025,16.3378,0.00723151,12.4933
1481,0,1,0.00019437,1,42.0252,16.3378,0.00703442,12.4933
1482,0,1,0.000189072,1,42.0254,16.3378,0.0068427,12.4933
1483,0,1,0.000183919,1,42.0256,16.3378,0.0066562,12.4933
1484,0,1,0.000178907,1,42.0258,16.3378,0.00647479,12.4933
1485,0,1,0.000174031,1,42.0259,16.3378,0.00629832,12.4933
1486,0,1,0.000169288,1,42.0261,16.3378,0.00612666,12.4933
1487,0,1,0.000164674,1,42.0263,16.3378,0.00595968,12.4933
1488,0,1,0.000160186,1,42.0264,16.3378,0.00579725,12.4933
1489,0,1,0.000155821,1,42.0266,16.3378,0.00563925,12.4933
1490,0,1,0.000151574,1,42.0268,16.3378,0.00548555,12.4933
1491,0,1,0.000147443,1,42.0269,16.3378,0.00533605,12.4933
1492,0,1,0.000143424,1,42.027,16.3378,0.00519061,12.4933
1493,0,1,0.000139516,1,42.0272,16.3378,0.00504914,12.4933
1494,0,1,0.000135713,1,42.0273,16.3378,0.00491153,12.4933
1495,0,1,0.000132015,1,42.0275,16.3378,0.00477766,12.4933
1496,0,1,0.000128417,1,42.0276,16.3378,0.00464745,12.4933
1497,0,1,0.000124917,1,42.0277,16.3378,0.00452078,12.4933
1498,0,1,0.000121512,1,42.0278,16.3378,0.00439757,12.4933
1499,0,1,0.0001182,1,42.028,16.3378,0.00427771,12.4933
1500,0,1,0.000114979,1,42.0281,16.3378,0.00416112,12.4933
1501,0,1,0.000111845,1,42.0282,16.3378,0.00404771,12.4933
1502,0,1,0.000108797,1,42.0283,16.3378,0.00393739,12.4933
1503,0,1,0.000105832,1,42.0284,16.3378,0.00383008,12.4933
1504,0,1,0.000102947,1,42.0285,16.3378,0.00372569,12.4933
1505,0,1,0.000100141,1,42.0286,16.3378,0.00362414,12.4933
1506,0,1,9.7412e-5,1,42.0287,16.3378,0.00352537,12.4933
1507,0,1,9.47572e-5,1,42.0288,16.3378,0.00342928,12.4933
1508,0,1,9.21746e-5,1,42.0289,16.3378,0.00333581,12.4933
1509,0,1,8.96624e-5,1,42.029,16.3378,0.0032449,12.4933
1510,0,1,8.72187e-5,1,42.0291,16.3378,0.00315645,12.4933
1511,0,1,8.48412e-5,1,42.0292,16.3378,0.00307042,12.4933
1512,0,1,8.25289e-5,1,42.0292,16.3378,0.00298674,12.4933
1513,0,1,8.02797e-5,1,42.0293,16.3378,0.0029053,12.4933
1514,0,1,7.80866e-5,1,42.0294,16.3378,0.0028261,12.4933
1515,0,1,7.59568e-5,1,42.0295,16.3378,0.00274908,12.4933
1516,0,1,7.38866e-5,1,42.0296,16.3378,0.00267416,12.4933
1517,0,1,7.18734e-5,1,42.0296,16.3378,0.00260128,12.4933
1518,0,1,6.99152e-5,1,42.0297,16.3378,0.00253038,12.4933
1519,0,1,6.80102e-5,1,42.0298,16.3378,0.00246142,12.4933
1520,0,1,6.61571e-5,1,42.0298,16.3378,0.00239434,12.4933
1521,0,1,6.43539e-5,1,42.0299,16.3378,0.00232908,12.4933
1522,0,1,6.25999e-5,1,42.03,16.3378,0.0022656,12.4933
1523,0,1,6.08936e-5,1,42.03,16.3378,0.00220385,12.4933
1524,0,1,5.9234e-5,1,42.0301,16.3378,0.00214379,12.4933
1525,0,1,5.76197e-5,1,42.0302,16.3378,0.00208536,12.4933
1526,0,1,5.60494e-5,1,42.0302,16.3378,0.00202853,12.4933
1527,0,1,5.45218e-5,1,42.0303,16.3378,0.00197324,12.4933
1528,0,1,5.30361e-5,1,42.0303,16.3378,0.00191946,12.4933
1529,0,1,5.15907e-5,1,42.0304,16.3378,0.00186715,12.4933
1530,0,1,5.01844e-5,1,42.0304,16.3378,0.00181626,12.4933
1531,0,1,4.88167e-5,1,42.0305,16.3378,0.00176676,12.4933
1532,0,1,4.74863e-5,1,42.0305,16.3378,0.00171861,12.4933
1533,0,1,4.61922e-5,1,42.0306,16.3378,0.00167177,12.4933
1534,0,1,4.49334e-5,1,42.0306,16.3378,0.00162621,12.4933
1535,0,1,4.37089e-5,1,42.0307,16.3378,0.00158189,12.4933
1536,0,1,4.25177e-5,1,42.0307,16.3378,0.00153877,12.4933
1537,0,1,4.13588e-5,1,42.0307,16.3378,0.00149684,12.4933
1538,0,1,4.02317e-5,1,42.0308,16.3378,0.00145604,12.4933
1539,0,1,3.91351e-5,1,42.0308,16.3378,0.00141636,12.4933
1540,0,1,3.80685e-5,1,42.0309,16.3378,0.00137775,12.4933
1541,0,1,3.70311e-5,1,42.0309,16.3378,0.0013402,12.4933
1542,0,1,3.60217e-5,1,42.0309,16.3378,0.00130368,12.4933
1543,0,1,3.504e-5,1,42.031,16.3378,0.00126815,12.4933
1544,0,1,3.40851e-5,1,42.031,16.3378,0.00123358,12.4933
1545,0,1,3.31562e-5,1,42.031,16.3378,0.00119996,12.4933
1546,0,1,3.22526e-5,1,42.0311,16.3378,0.00116726,12.4933
1547,0,1,3.13736e-5,1,42.0311,16.3378,0.00113545,12.4933
1548,0,1,3.05186e-5,1,42.0311,16.3378,0.0011045,12.4933
1549,0,1,2.96869e-5,1,42.0312,16.3378,0.0010744,12.4933
1550,0,1,2.88777e-5,1,42.0312,16.3378,0.00104512,12.4933
1551,0,1,2.80907e-5,1,42.0312,16.3378,0.00101663,12.4933
1552,0,1,2.73252e-5,1,42.0312,16.3378,0.000988926,12.4933
1553,0,1,2.65805e-5,1,42.0313,16.3378,0.000961974,12.4933
1554,0,1,2.58561e-5,1,42.0313,16.3378,0.000935757,12.4933
1555,0,1,2.51515e-5,1,42.0313,16.3378,0.000910254,12.4933
1556,0,1,2.4466e-5,1,42.0314,16.3378,0.000885446,12.4933
1557,0,1,2.37992e-5,1,42.0314,16.3378,0.000861313,12.4933
1558,0,1,2.31506e-5,1,42.0314,16.3378,0.00083784,12.4933
1559,0,1,2.25197e-5,1,42.0314,16.3378,0.000815005,12.4933
1560,0,1,2.19059e-5,1,42.0314,16.3378,0.000792788,12.4933
1561,0,1,2.13084e-5,1,42.0315,16.3378,0.000771174,12.4933
1562,0,1,2.07268e-5,1,42.0315,16.3378,0.000750157,12.4933
1563,0,1,2.0162e-5,1,42.0315,16.3378,0.000729712,12.4933
1564,0,1,1.96125e-5,1,42.0315,16.3378,0.000709825,12.4933
1565,0,1,1.90781e-5,1,42.0315,16.3378,0.000690481,12.4933
1566,0,1,1.85584e-5,1,42.0316,16.3378,0.000671662,12.4933
1567,0,1,1.80526e-5,1,42.0316,16.3378,0.000653358,12.4933
1568,0,1,1.75607e-5,1,42.0316,16.3378,0.000635552,12.4933
1569,0,1,1.70821e-5,1,42.0316,16.3378,0.00061823,12.4933
1570,0,1,1.66165e-5,1,42.0316,16.3378,0.000601381,12.4933
1571,0,1,1.61637e-5,1,42.0317,16.3378,0.000584988,12.4933
1572,0,1,1.57228e-5,1,42.0317,16.3378,0.00056904,12.4933
1573,0,1,1.52937e-5,1,42.0317,16.3378,0.000553531,12.4933
1574,0,1,1.48768e-5,1,42.0317,16.3378,0.000538442,12.4933
1575,0,1,1.4471e-5,1,42.0317,16.3378,0.000523769,12.4933
1576,0,1,1.40767e-5,1,42.0317,16.3378,0.000509496,12.4933
1577,0,1,1.36932e-5,1,42.0317,16.3378,0.000495611,12.4933
1578,0,1,1.332e-5,1,42.0318,16.3378,0.000482104,12.4933
1579,0,1,1.2957e-5,1,42.0318,16.3378,0.000468965,12.4933
