"time","r_11.y","r_22.y","y_11.y","y_22.y","IE_1.y","IE_2.y","IAE_1.y","IAE_2.y"
827,1,1,1.00015,0.999721,0.190865,9.59988,14.2473,30.0574
828,1,1,1.00015,0.999729,0.190718,9.60015,14.2475,30.0576
829,1,1,1.00014,0.999738,0.190574,9.60042,14.2476,30.0579
830,1,1,1.00014,0.999746,0.190436,9.60068,14.2478,30.0582
831,1,1,1.00013,0.999754,0.190301,9.60093,14.2479,30.0584
832,1,1,1.00013,0.999761,0.190171,9.60117,14.248,30.0587
833,1,1,1.00012,0.999768,0.190044,9.60141,14.2482,30.0589
834,1,1,1.00012,0.999776,0.189922,9.60163,14.2483,30.0591
835,1,1,1.00012,0.999782,0.189803,9.60185,14.2484,30.0593
836,1,1,1.00011,0.999789,0.189688,9.60207,14.2485,30.0596
837,1,1,1.00011,0.999796,0.189576,9.60228,14.2486,30.0598
838,1,1,1.00011,0.999802,0.189468,9.60248,14.2487,30.06
839,1,1,1.0001,0.999808,0.189363,9.60267,14.2488,30.0602
840,1,1,1.0001,0.999814,0.189261,9.60286,14.2489,30.0603
841,1,1,1.0001,0.99982,0.189163,9.60305,14.249,30.0605
842,1,1,1.00009,0.999825,0.189067,9.60322,14.2491,30.0607
843,1,1,1.00009,0.99983,0.188975,9.60339,14.2492,30.0609
844,1,1,1.00009,0.999836,0.188885,9.60356,14.2493,30.061
845,1,1,1.00009,0.999841,0.188798,9.60372,14.2494,30.0612
846,1,1,1.00008,0.999846,0.188714,9.60388,14.2495,30.0614
847,1,1,1.00008,0.99985,0.188632,9.60403,14.2496,30.0615
848,1,1,1.00008,0.999855,0.188553,9.60418,14.2496,30.0617
849,1,1,1.00008,0.999859,0.188476,9.60432,14.2497,30.0618
850,1,1,1.00007,0.999864,0.188402,9.60446,14.2498,30.0619
851,1,1,1.00007,0.999868,0.18833,9.60459,14.2499,30.0621
852,1,1,1.00007,0.999872,0.18826,9.60472,14.2499,30.0622
853,1,1,1.00007,0.999876,0.188192,9.60485,14.25,30.0623
854,1,1,1.00006,0.99988,0.188127,9.60497,14.2501,30.0625
855,1,1,1.00006,0.999883,0.188063,9.60509,14.2501,30.0626
856,1,1,1.00006,0.999887,0.188001,9.60521,14.2502,30.0627
857,1,1,1.00006,0.999891,0.187942,9.60532,14.2503,30.0628
858,1,1,1.00006,0.999894,0.187884,9.60543,14.2503,30.0629
859,1,1,1.00006,0.999897,0.187827,9.60553,14.2504,30.063
860,1,1,1.00005,0.9999,0.187773,9.60563,14.2504,30.0631
861,1,1,1.00005,0.999903,0.18772,9.60573,14.2505,30.0632
862,1,1,1.00005,0.999906,0.187669,9.60582,14.2505,30.0633
863,1,1,1.00005,0.999909,0.18762,9.60592,14.2506,30.0634
864,1,1,1.00005,0.999912,0.187572,9.60601,14.2506,30.0635
865,1,1,1.00005,0.999915,0.187525,9.60609,14.2507,30.0636
866,1,1,1.00004,0.999917,0.18748,9.60618,14.2507,30.0637
867,1,1,1.00004,0.99992,0.187436,9.60626,14.2508,30.0637
868,1,1,1.00004,0.999922,0.187394,9.60634,14.2508,30.0638
869,1,1,1.00004,0.999925,0.187353,9.60641,14.2508,30.0639
870,1,1,1.00004,0.999927,0.187313,9.60649,14.2509,30.064
871,1,1,1.00004,0.999929,0.187274,9.60656,14.2509,30.064
872,1,1,1.00004,0.999932,0.187237,9.60663,14.251,30.0641
873,1,1,1.00004,0.999934,0.187201,9.6067,14.251,30.0642
874,1,1,1.00003,0.999936,0.187165,9.60676,14.251,30.0642
875,1,1,1.00003,0.999938,0.187131,9.60682,14.2511,30.0643
876,1,1,1.00003,0.99994,0.187098,9.60689,14.2511,30.0644
877,1,1,1.00003,0.999941,0.187066,9.60695,14.2511,30.0644
878,1,1,1.00003,0.999943,0.187035,9.607,14.2512,30.0645
879,1,1,1.00003,0.999945,0.187005,9.60706,14.2512,30.0645
880,1,1,1.00003,0.999947,0.186976,9.60711,14.2512,30.0646
881,1,1,1.00003,0.999948,0.186948,9.60717,14.2512,30.0646
882,1,1,1.00003,0.99995,0.186921,9.60722,14.2513,30.0647
883,1,1,1.00003,0.999951,0.186894,9.60727,14.2513,30.0647
884,1,1,1.00003,0.999953,0.186868,9.60731,14.2513,30.0648
885,1,1,1.00002,0.999954,0.186843,9.60736,14.2514,30.0648
886,1,1,1.00002,0.999956,0.186819,9.6074,14.2514,30.0649
887,1,1,1.00002,0.999957,0.186796,9.60745,14.2514,30.0649
888,1,1,1.00002,0.999958,0.186773,9.60749,14.2514,30.065
889,1,1,1.00002,0.99996,0.186751,9.60753,14.2514,30.065
890,1,1,1.00002,0.999961,0.18673,9.60757,14.2515,30.0651
891,1,1,1.00002,0.999962,0.186709,9.60761,14.2515,30.0651
892,1,1,1.00002,0.999963,0.186689,9.60765,14.2515,30.0651
893,1,1,1.00002,0.999965,0.18667,9.60768,14.2515,30.0652
894,1,1,1.00002,0.999966,0.186651,9.60772,14.2515,30.0652
895,1,1,1.00002,0.999967,0.186633,9.60775,14.2516,30.0652
896,1,1,1.00002,0.999968,0.186615,9.60778,14.2516,30.0653
897,1,1,1.00002,0.999969,0.186598,9.60782,14.2516,30.0653
898,1,1,1.00002,0.99997,0.186581,9.60785,14.2516,30.0653
899,1,1,1.00002,0.999971,0.186565,9.60788,14.2516,30.0654
900,1,1,1.00002,0.999971,0.18655,9.60791,14.2516,30.0654
901,1,1,1.00001,0.999972,0.186535,9.60793,14.2517,30.0654
902,1,1,1.00001,0.999973,0.18652,9.60796,14.2517,30.0654
903,1,1,1.00001,0.999974,0.186506,9.60799,14.2517,30.0655
904,1,1,1.00001,0.999975,0.186492,9.60801,14.2517,30.0655
905,1,1,1.00001,0.999976,0.186479,9.60804,14.2517,30.0655
906,1,1,1.00001,0.999976,0.186466,9.60806,14.2517,30.0655
907,1,1,1.00001,0.999977,0.186453,9.60808,14.2517,30.0656
908,1,1,1.00001,0.999978,0.186441,9.60811,14.2518,30.0656
909,1,1,1.00001,0.999978,0.186429,9.60813,14.2518,30.0656
910,1,1,1.00001,0.999979,0.186418,9.60815,14.2518,30.0656
911,1,1,1.00001,0.99998,0.186407,9.60817,14.2518,30.0657
912,1,1,1.00001,0.99998,0.186396,9.60819,14.2518,30.0657
913,1,1,1.00001,0.999981,0.186386,9.60821,14.2518,30.0657
914,1,1,1.00001,0.999982,0.186376,9.60823,14.2518,30.0657
915,1,1,1.00001,0.999982,0.186366,9.60825,14.2518,30.0657
916,1,1,1.00001,0.999983,0.186357,9.60826,14.2518,30.0657
917,1,1,1.00001,0.999983,0.186348,9.60828,14.2518,30.0658
918,1,1,1.00001,0.999984,0.186339,9.6083,14.2519,30.0658
919,1,1,1.00001,0.999984,0.18633,9.60831,14.2519,30.0658
920,1,1,1.00001,0.999985,0.186322,9.60833,14.2519,30.0658
921,1,1,1.00001,0.999985,0.186314,9.60834,14.2519,30.0658
922,1,1,1.00001,0.999986,0.186306,9.60836,14.2519,30.0658
923,1,1,1.00001,0.999986,0.186298,9.60837,14.2519,30.0659
924,1,1,1.00001,0.999987,0.186291,9.60839,14.2519,30.0659
925,1,1,1.00001,0.999987,0.186284,9.6084,14.2519,30.0659
926,1,1,1.00001,0.999987,0.186277,9.60841,14.2519,30.0659
927,1,1,1.00001,0.999988,0.18627,9.60843,14.2519,30.0659
928,1,1,1.00001,0.999988,0.186264,9.60844,14.2519,30.0659
929,1,1,1.00001,0.999988,0.186257,9.60845,14.2519,30.0659
930,1,1,1.00001,0.999989,0.186251,9.60846,14.2519,30.0659
931,1,1,1.00001,0.999989,0.186245,9.60847,14.2519,30.066
932,1,1,1.00001,0.99999,0.18624,9.60848,14.252,30.066
933,1,1,1.00001,0.99999,0.186234,9.60849,14.252,30.066
934,1,1,1.00001,0.99999,0.186229,9.6085,14.252,30.066
935,1,1,1.00001,0.99999,0.186223,9.60851,14.252,30.066
936,1,1,1,0.999991,0.186218,9.60852,14.252,30.066
937,1,1,1,0.999991,0.186213,9.60853,14.252,30.066
938,1,1,1,0.999991,0.186209,9.60854,14.252,30.066
939,1,1,1,0.999992,0.186204,9.60855,14.252,30.066
940,1,1,1,0.999992,0.1862,9.60856,14.252,30.066
941,1,1,1,0.999992,0.186195,9.60856,14.252,30.066
942,1,1,1,0.999992,0.186191,9.60857,14.252,30.0661
943,1,1,1,0.999993,0.186187,9.60858,14.252,30.0661
944,1,1,1,0.999993,0.186183,9.60859,14.252,30.0661
945,1,1,1,0.999993,0.186179,9.60859,14.252,30.0661
946,1,1,1,0.999993,0.186176,9.6086,14.252,30.0661
947,1,1,1,0.999993,0.186172,9.60861,14.252,30.0661
948,1,1,1,0.999994,0.186169,9.60861,14.252,30.0661
949,1,1,1,0.999994,0.186165,9.60862,14.252,30.0661
950,1,1,1,0.999994,0.186162,9.60863,14.252,30.0661
951,1,1,1,0.999994,0.186159,9.60863,14.252,30.0661
952,1,1,1,0.999994,0.186156,9.60864,14.252,30.0661
953,1,1,1,0.999995,0.186153,9.60864,14.252,30.0661
954,1,1,1,0.999995,0.18615,9.60865,14.252,30.0661
955,1,1,1,0.999995,0.186147,9.60865,14.252,30.0661
956,1,1,1,0.999995,0.186144,9.60866,14.2521,30.0661
957,1,1,1,0.999995,0.186142,9.60866,14.2521,30.0661
958,1,1,1,0.999995,0.186139,9.60867,14.2521,30.0662
959,1,1,1,0.999995,0.186137,9.60867,14.2521,30.0662
960,1,1,1,0.999996,0.186134,9.60868,14.2521,30.0662
961,1,1,1,0.999996,0.186132,9.60868,14.2521,30.0662
962,1,1,1,0.999996,0.18613,9.60869,14.2521,30.0662
963,1,1,1,0.999996,0.186128,9.60869,14.2521,30.0662
964,1,1,1,0.999996,0.186126,9.60869,14.2521,30.0662
965,1,1,1,0.999996,0.186124,9.6087,14.2521,30.0662
966,1,1,1,0.999996,0.186122,9.6087,14.2521,30.0662
967,1,1,1,0.999996,0.18612,9.6087,14.2521,30.0662
968,1,1,1,0.999997,0.186118,9.60871,14.2521,30.0662
969,1,1,1,0.999997,0.186116,9.60871,14.2521,30.0662
970,1,1,1,0.999997,0.186114,9.60872,14.2521,30.0662
971,1,1,1,0.999997,0.186113,9.60872,14.2521,30.0662
972,1,1,1,0.999997,0.186111,9.60872,14.2521,30.0662
973,1,1,1,0.999997,0.186109,9.60872,14.2521,30.0662
974,1,1,1,0.999997,0.186108,9.60873,14.2521,30.0662
975,1,1,1,0.999997,0.186106,9.60873,14.2521,30.0662
976,1,1,1,0.999997,0.186105,9.60873,14.2521,30.0662
977,1,1,1,0.999997,0.186103,9.60874,14.2521,30.0662
978,1,1,1,0.999998,0.186102,9.60874,14.2521,30.0662
979,1,1,1,0.999998,0.186101,9.60874,14.2521,30.0662
980,1,1,1,0.999998,0.186099,9.60874,14.2521,30.0662
981,1,1,1,0.999998,0.186098,9.60874,14.2521,30.0662
982,1,1,1,0.999998,0.186097,9.60875,14.2521,30.0662
983,1,1,1,0.999998,0.186096,9.60875,14.2521,30.0662
984,1,1,1,0.999998,0.186095,9.60875,14.2521,30.0662
985,1,1,1,0.999998,0.186094,9.60875,14.2521,30.0662
986,1,1,1,0.999998,0.186093,9.60876,14.2521,30.0662
987,1,1,1,0.999998,0.186092,9.60876,14.2521,30.0662
988,1,1,1,0.999998,0.186091,9.60876,14.2521,30.0662
989,1,1,1,0.999998,0.18609,9.60876,14.2521,30.0662
990,1,1,1,0.999998,0.186089,9.60876,14.2521,30.0662
991,1,1,1,0.999998,0.186088,9.60876,14.2521,30.0662
992,1,1,1,0.999998,0.186087,9.60877,14.2521,30.0662
993,1,1,1,0.999998,0.186086,9.60877,14.2521,30.0662
994,1,1,1,0.999998,0.186085,9.60877,14.2521,30.0663
995,1,1,1,0.999999,0.186084,9.60877,14.2521,30.0663
996,1,1,1,0.999999,0.186084,9.60877,14.2521,30.0663
997,1,1,1,0.999999,0.186083,9.60877,14.2521,30.0663
998,1,1,1,0.999999,0.186082,9.60877,14.2521,30.0663
999,1,1,1,0.999999,0.186081,9.60878,14.2521,30.0663
1000,1,1,1,0.999999,0.186081,9.60878,14.2521,30.0663
1001,1,1,1,0.999999,0.18608,9.60878,14.2521,30.0663
1002,1,1,1,0.999999,0.186079,9.60878,14.2521,30.0663
1003,1,1,1,0.999999,0.186079,9.60878,14.2521,30.0663
1004,1,1,1,0.999999,0.186078,9.60878,14.2521,30.0663
1005,1,1,1,0.999999,0.186078,9.60878,14.2521,30.0663
1006,1,1,1,0.999999,0.186077,9.60878,14.2521,30.0663
1007,1,1,1,0.999999,0.186077,9.60879,14.2521,30.0663
1008,1,1,1,0.999999,0.186076,9.60879,14.2521,30.0663
1009,1,1,1,0.999999,0.186075,9.60879,14.2521,30.0663
1010,1,1,1,0.999999,0.186075,9.60879,14.2521,30.0663
1011,1,1,1,0.999999,0.186074,9.60879,14.2521,30.0663
1012,1,1,1,0.999999,0.186074,9.60879,14.2521,30.0663
1013,1,1,1,0.999999,0.186074,9.60879,14.2521,30.0663
1014,1,1,1,0.999999,0.186073,9.60879,14.2521,30.0663
1015,1,1,1,0.999999,0.186073,9.60879,14.2521,30.0663
1016,1,1,1,0.999999,0.186072,9.60879,14.2521,30.0663
1017,1,1,1,0.999999,0.186072,9.60879,14.2521,30.0663
1018,1,1,1,0.999999,0.186071,9.60879,14.2521,30.0663
1019,1,1,1,0.999999,0.186071,9.6088,14.2521,30.0663
1020,1,1,1,0.999999,0.186071,9.6088,14.2521,30.0663
1021,1,1,1,0.999999,0.18607,9.6088,14.2521,30.0663
1022,1,1,1,0.999999,0.18607,9.6088,14.2521,30.0663
1023,1,1,1,0.999999,0.18607,9.6088,14.2521,30.0663
1024,1,1,1,0.999999,0.186069,9.6088,14.2521,30.0663
1025,1,1,1,0.999999,0.186069,9.6088,14.2521,30.0663
1026,1,1,1,0.999999,0.186069,9.6088,14.2521,30.0663
1027,1,1,1,0.999999,0.186068,9.6088,14.2521,30.0663
1028,1,1,1,0.999999,0.186068,9.6088,14.2521,30.0663
1029,1,1,1,0.999999,0.186068,9.6088,14.2521,30.0663
1030,1,1,1,1,0.186068,9.6088,14.2521,30.0663
1031,1,1,1,1,0.186067,9.6088,14.2521,30.0663
1032,1,1,1,1,0.186067,9.6088,14.2521,30.0663
1033,1,1,1,1,0.186067,9.6088,14.2521,30.0663
1034,1,1,1,1,0.186067,9.6088,14.2521,30.0663
1035,1,1,1,1,0.186066,9.6088,14.2521,30.0663
1036,1,1,1,1,0.186066,9.6088,14.2521,30.0663
1037,1,1,1,1,0.186066,9.6088,14.2521,30.0663
1038,1,1,1,1,0.186066,9.6088,14.2521,30.0663
1039,1,1,1,1,0.186066,9.60881,14.2521,30.0663
1040,1,1,1,1,0.186065,9.60881,14.2521,30.0663
1041,1,1,1,1,0.186065,9.60881,14.2521,30.0663
1042,1,1,1,1,0.186065,9.60881,14.2521,30.0663
1043,1,1,1,1,0.186065,9.60881,14.2521,30.0663
1044,1,1,1,1,0.186065,9.60881,14.2521,30.0663
1045,1,1,1,1,0.186064,9.60881,14.2521,30.0663
1046,1,1,1,1,0.186064,9.60881,14.2521,30.0663
1047,1,1,1,1,0.186064,9.60881,14.2521,30.0663
1048,1,1,1,1,0.186064,9.60881,14.2521,30.0663
1049,1,1,1,1,0.186064,9.60881,14.2521,30.0663
1050,1,1,1,1,0.186064,9.60881,14.2521,30.0663
1051,1,1,1,1,0.186064,9.60881,14.2521,30.0663
1052,1,1,1,1,0.186063,9.60881,14.2521,30.0663
1053,1,1,1,1,0.186063,9.60881,14.2521,30.0663
1054,1,1,1,1,0.186063,9.60881,14.2521,30.0663
1055,1,1,1,1,0.186063,9.60881,14.2521,30.0663
1056,1,1,1,1,0.186063,9.60881,14.2521,30.0663
1057,1,1,1,1,0.186063,9.60881,14.2521,30.0663
1058,1,1,1,1,0.186063,9.60881,14.2521,30.0663
1059,1,1,1,1,0.186063,9.60881,14.2521,30.0663
1060,1,1,1,1,0.186063,9.60881,14.2521,30.0663
1061,1,1,1,1,0.186062,9.60881,14.2521,30.0663
1062,1,1,1,1,0.186062,9.60881,14.2521,30.0663
1063,1,1,1,1,0.186062,9.60881,14.2521,30.0663
1064,1,1,1,1,0.186062,9.60881,14.2521,30.0663
1065,1,1,1,1,0.186062,9.60881,14.2521,30.0663
1066,1,1,1,1,0.186062,9.60881,14.2521,30.0663
1067,1,1,1,1,0.186062,9.60881,14.2521,30.0663
1068,1,1,1,1,0.186062,9.60881,14.2521,30.0663
1069,1,1,1,1,0.186062,9.60881,14.2521,30.0663
1070,1,1,1,1,0.186062,9.60881,14.2521,30.0663
1071,1,1,1,1,0.186062,9.60881,14.2521,30.0663
1072,1,1,1,1,0.186061,9.60881,14.2521,30.0663
1073,1,1,1,1,0.186061,9.60881,14.2521,30.0663
1074,1,1,1,1,0.186061,9.60881,14.2521,30.0663
1075,1,1,1,1,0.186061,9.60881,14.2521,30.0663
1076,1,1,1,1,0.186061,9.60881,14.2521,30.0663
1077,1,1,1,1,0.186061,9.60881,14.2521,30.0663
1078,1,1,1,1,0.186061,9.60881,14.2521,30.0663
1079,1,1,1,1,0.186061,9.60881,14.2521,30.0663
1080,1,1,1,1,0.186061,9.60881,14.2521,30.0663
1081,1,1,1,1,0.186061,9.60881,14.2521,30.0663
1082,1,1,1,1,0.186061,9.60881,14.2521,30.0663
1083,1,1,1,1,0.186061,9.60881,14.2521,30.0663
1084,1,1,1,1,0.186061,9.60881,14.2521,30.0663
1085,1,1,1,1,0.186061,9.60881,14.2521,30.0663
1086,1,1,1,1,0.186061,9.60881,14.2521,30.0663
1087,1,1,1,1,0.186061,9.60881,14.2521,30.0663
1088,1,1,1,1,0.186061,9.60881,14.2521,30.0663
1089,1,1,1,1,0.186061,9.60881,14.2521,30.0663
1090,1,1,1,1,0.186061,9.60881,14.2521,30.0663
1091,1,1,1,1,0.18606,9.60881,14.2521,30.0663
1092,1,1,1,1,0.18606,9.60881,14.2521,30.0663
1093,1,1,1,1,0.18606,9.60881,14.2521,30.0663
1094,1,1,1,1,0.18606,9.60882,14.2521,30.0663
1095,1,1,1,1,0.18606,9.60882,14.2521,30.0663
1096,1,1,1,1,0.18606,9.60882,14.2521,30.0663
1097,1,1,1,1,0.18606,9.60882,14.2521,30.0663
1098,1,1,1,1,0.18606,9.60882,14.2521,30.0663
1099,1,1,1,1,0.18606,9.60882,14.2521,30.0663
1100,1,1,1,1,0.18606,9.60882,14.2521,30.0663
1101,1,1,1,1,0.18606,9.60882,14.2521,30.0663
1102,1,1,1,1,0.18606,9.60882,14.2521,30.0663
1103,1,1,1,1,0.18606,9.60882,14.2521,30.0663
1104,1,1,1,1,0.18606,9.60882,14.2521,30.0663
1105,1,1,1,1,0.18606,9.60882,14.2521,30.0663
1106,1,1,1,1,0.18606,9.60882,14.2521,30.0663
1107,1,1,1,1,0.18606,9.60882,14.2521,30.0663
1108,1,1,1,1,0.18606,9.60882,14.2521,30.0663
1109,1,1,1,1,0.18606,9.60882,14.2521,30.0663
1110,1,1,1,1,0.18606,9.60882,14.2521,30.0663
1111,1,1,1,1,0.18606,9.60882,14.2521,30.0663
1112,1,1,1,1,0.18606,9.60882,14.2521,30.0663
1113,1,1,1,1,0.18606,9.60882,14.2521,30.0663
1114,1,1,1,1,0.18606,9.60882,14.2521,30.0663
1115,1,1,1,1,0.18606,9.60882,14.2521,30.0663
1116,1,1,1,1,0.18606,9.60882,14.2521,30.0663
1117,1,1,1,1,0.18606,9.60882,14.2521,30.0663
1118,1,1,1,1,0.18606,9.60882,14.2521,30.0663
1119,1,1,1,1,0.18606,9.60882,14.2521,30.0663
1120,1,1,1,1,0.18606,9.60882,14.2521,30.0663
1121,1,1,1,1,0.18606,9.60882,14.2521,30.0663
1122,1,1,1,1,0.18606,9.60882,14.2521,30.0663
1123,1,1,1,1,0.18606,9.60882,14.2521,30.0663
1124,1,1,1,1,0.18606,9.60882,14.2521,30.0663
1125,1,1,1,1,0.18606,9.60882,14.2521,30.0663
1126,1,1,1,1,0.18606,9.60882,14.2521,30.0663
1127,1,1,1,1,0.18606,9.60882,14.2521,30.0663
1128,1,1,1,1,0.18606,9.60882,14.2521,30.0663
1129,1,1,1,1,0.18606,9.60882,14.2521,30.0663
1130,1,1,1,1,0.18606,9.60882,14.2521,30.0663
1131,1,1,1,1,0.18606,9.60882,14.2521,30.0663
1132,1,1,1,1,0.18606,9.60882,14.2521,30.0663
1133,1,1,1,1,0.18606,9.60882,14.2521,30.0663
1134,1,1,1,1,0.18606,9.60882,14.2521,30.0663
1135,1,1,1,1,0.18606,9.60882,14.2521,30.0663
1136,1,1,1,1,0.18606,9.60882,14.2521,30.0663
1137,1,1,1,1,0.18606,9.60882,14.2521,30.0663
1138,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1139,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1140,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1141,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1142,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1143,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1144,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1145,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1146,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1147,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1148,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1149,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1150,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1151,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1152,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1153,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1154,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1155,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1156,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1157,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1158,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1159,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1160,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1161,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1162,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1163,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1164,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1165,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1166,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1167,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1168,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1169,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1170,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1171,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1172,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1173,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1174,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1175,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1176,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1177,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1178,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1179,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1180,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1181,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1182,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1183,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1184,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1185,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1186,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1187,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1188,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1189,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1190,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1191,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1192,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1193,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1194,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1195,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1196,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1197,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1198,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1199,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1200,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1200,1,1,1,1,0.186059,9.60882,14.2521,30.0663
1200,0,1,1,1,0.186059,9.60882,14.2521,30.0663
1201,0,1,1,1,-0.813941,9.60882,15.2521,30.0663
1202,0,1,0.827785,1,-1.72842,9.60882,16.1666,30.0663
1203,0,1,0.664037,1,-2.47433,9.60882,16.9125,30.0663
1204,0,1,0.524048,1,-3.06837,9.60882,17.5066,30.0663
1205,0,1,0.406294,1,-3.53354,9.60882,17.9717,30.0663
1206,0,1,0.30798,1,-3.89068,9.60882,18.3289,30.0663
1207,0,1,0.226469,1,-4.1579,9.60882,18.5961,30.0663
1208,0,1,0.159412,0.866041,-4.35084,9.6758,18.789,30.1333
1209,0,1,0.10473,0.742688,-4.48291,9.87143,18.9211,30.3289
1210,0,1,0.0605934,0.641224,-4.56558,10.1795,19.0038,30.637
1211,0,1,0.0290049,0.564973,-4.61037,10.5764,19.0486,31.0339
1212,0,1,0.0117624,0.516087,-4.63076,11.0358,19.069,31.4933
1213,0,1,0.0061248,0.490781,-4.6397,11.5324,19.0779,31.9899
1214,0,1,0.00889261,0.484988,-4.64721,12.0445,19.0854,32.502
1215,0,1,0.0170849,0.494683,-4.6602,12.5547,19.0984,33.0122
1216,0,1,0.0281722,0.516142,-4.68283,13.0493,19.121,33.5068
1217,0,1,0.0402157,0.546159,-4.71702,13.5181,19.1552,33.9756
1218,0,1,0.0518141,0.581799,-4.76304,13.9542,19.2012,34.4116
1219,0,1,0.0620229,0.620145,-4.81996,14.3532,19.2582,34.8107
1220,0,1,0.0702666,0.658592,-4.8861,14.7138,19.3243,35.1713
1221,0,1,0.0762617,0.695158,-4.95936,15.0369,19.3976,35.4944
1222,0,1,0.0799629,0.728495,-5.03748,15.3251,19.4757,35.7826
1223,0,1,0.0815166,0.757842,-5.11822,15.5819,19.5564,36.0394
1224,0,1,0.0812049,0.782921,-5.19958,15.8116,19.6378,36.269
1225,0,1,0.0793861,0.803817,-5.27987,16.0182,19.7181,36.4757
1226,0,1,0.0764446,0.820869,-5.35779,16.2058,19.796,36.6633
1227,0,1,0.072752,0.834568,-5.43239,16.3781,19.8706,36.8356
1228,0,1,0.0686403,0.845484,-5.50308,16.5381,19.9413,36.9956
1229,0,1,0.0643865,0.854203,-5.5696,16.6883,20.0078,37.1457
1230,0,1,0.0602067,0.86128,-5.63189,16.8305,20.0701,37.288
1231,0,1,0.056256,0.867211,-5.69012,16.9663,20.1283,37.4238
1232,0,1,0.0526332,0.872407,-5.74457,17.0965,20.1828,37.5539
1233,0,1,0.0493891,0.877192,-5.79558,17.2217,20.2338,37.6791
1234,0,1,0.0465353,0.881799,-5.84354,17.3422,20.2817,37.7996
1235,0,1,0.0440543,0.886383,-5.88884,17.4581,20.327,37.9156
1236,0,1,0.0419086,0.891029,-5.93182,17.5694,20.37,38.0269
1237,0,1,0.0400495,0.895768,-5.9728,17.676,20.411,38.1335
1238,0,1,0.0384235,0.900589,-6.01203,17.7778,20.4502,38.2353
1239,0,1,0.0369783,0.905458,-6.04973,17.8748,20.4879,38.3323
1240,0,1,0.0356659,0.910322,-6.08606,17.9669,20.5243,38.4244
1241,0,1,0.0344457,0.915124,-6.12111,18.0542,20.5593,38.5116
