"time","IAE_1.y","IAE_2.y","IE_1.y","IE_2.y","r_11.y","r_22.y","y_11.y","y_22.y"
1877,12.0416,23.0257,4.59362e-15,-0.00277059,0,0,9.29632e-17,-0.00132003
1878,12.0416,23.0269,4.50285e-15,-0.00154429,0,0,8.85656e-17,-0.00113258
1879,12.0416,23.028,4.41678e-15,-0.000495817,0,0,8.35737e-17,-0.000964371
1880,12.0416,23.0289,4.33589e-15,0.000393318,0,0,7.82125e-17,-0.000813898
1881,12.0416,23.0296,4.26045e-15,0.00114013,0,0,7.26629e-17,-0.000679718
1882,12.0416,23.0302,4.19058e-15,0.00176022,0,0,6.70679e-17,-0.000560476
1883,12.0416,23.0307,4.12627e-15,0.00226791,0,0,6.15379e-17,-0.000454894
1884,12.0416,23.0312,4.06742e-15,0.00267624,0,0,5.61566e-17,-0.000361774
1885,12.0416,23.0315,4.01385e-15,0.00299713,0,0,5.09894e-17,-0.000279994
1886,12.0416,23.0317,3.96531e-15,0.00324138,0,0,4.60796e-17,-0.000208506
1887,12.0416,23.0319,3.92154e-15,0.0034188,0,0,4.14566e-17,-0.000146336
1888,12.0416,23.032,3.88224e-15,0.00353826,0,0,3.71381e-17,-9.25787e-5
1889,12.0416,23.0321,3.8471e-15,0.00360775,0,0,3.31335e-17,-4.6397e-5
1890,12.0416,23.0321,3.81581e-15,0.00363445,0,0,2.94423e-17,-7.01607e-6
1891,12.0416,23.0321,3.78805e-15,0.00362482,0,0,2.60613e-17,2.62772e-5
1892,12.0416,23.0322,3.76353e-15,0.00358461,0,0,2.29803e-17,5.41389e-5
1893,12.0416,23.0322,3.74194e-15,0.00351896,0,0,2.01865e-17,7.71708e-5
1894,12.0416,23.0323,3.72302e-15,0.00343241,0,0,1.76648e-17,9.5923e-5
1895,12.0416,23.0324,3.70648e-15,0.003329,0,0,1.53984e-17,0.000110898
1896,12.0416,23.0325,3.6921e-15,0.00321228,0,0,1.33703e-17,0.000122554
1897,12.0416,23.0327,3.67963e-15,0.00308535,0,0,1.15629e-17,0.000131304
1898,12.0416,23.0328,3.66886e-15,0.00295093,0,0,9.95808e-18,0.000137526
1899,12.0416,23.0329,3.65961e-15,0.00281139,0,0,8.53846e-18,0.00014156
1900,12.0416,23.0331,3.65169e-15,0.00266876,0,0,7.28755e-18,0.00014371
1901,12.0416,23.0332,3.64495e-15,0.00252478,0,0,6.18961e-18,0.000144253
1902,12.0416,23.0334,3.63924e-15,0.00238093,0,0,5.23086e-18,0.000143434
1903,12.0416,23.0335,3.63442e-15,0.00223848,0,0,4.39634e-18,0.000141473
1904,12.0416,23.0337,3.63038e-15,0.00209846,0,0,3.67249e-18,0.000138566
1905,12.0416,23.0338,3.62702e-15,0.00196174,0,0,3.04616e-18,0.000134887
1906,12.0416,23.0339,3.62424e-15,0.001829,0,0,2.5082e-18,0.000130589
1907,12.0416,23.034,3.62197e-15,0.0017008,0,0,2.04754e-18,0.000125806
1908,12.0416,23.0342,3.62011e-15,0.00157757,0,0,1.65466e-18,0.000120657
1909,12.0416,23.0343,3.61862e-15,0.00145962,0,0,1.32041e-18,0.000115244
1910,12.0416,23.0344,3.61743e-15,0.00134717,0,0,1.03862e-18,0.000109657
